customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
562,142,9,1369.89,4,2,3,9,Regulars
563,109,11,2067.89,4,3,4,11,Loyal
564,68,11,1287.63,4,3,3,10,Loyal
565,657,4,574.58,1,1,1,3,Hibernating
566,429,10,1182.96,2,3,2,7,Regulars
567,5,13,1202.6299999999999,5,4,2,11,Loyal
568,804,5,1025.18,1,1,2,4,Hibernating
569,0,10,1754.1000000000001,5,3,4,12,Loyal
570,116,10,754.12,4,3,1,8,Loyal
571,123,8,1998.48,4,2,4,10,Big Spenders
572,1017,9,1310.67,1,2,3,6,Regulars
573,526,12,2141.05,1,4,4,9,At Risk
574,46,11,1551.74,5,3,3,11,Loyal
575,542,14,2856.71,1,5,5,11,At Risk
576,156,11,3945.2899999999995,3,3,5,11,Big Spenders
577,16,10,1383.99,5,3,3,11,Loyal
578,1531,5,812.72,1,1,1,3,Hibernating
579,34,9,580.39,5,2,1,8,Regulars
580,10,17,3777.7999999999997,5,5,5,15,Champions
581,250,10,1816.66,2,3,4,9,Regulars
582,53,7,899.71,5,1,2,8,Regulars
583,456,11,4181.76,2,3,5,10,Regulars
584,171,11,1651.66,3,3,3,9,Regulars
585,54,9,767.24,5,2,1,8,Regulars
586,241,10,1405.73,3,3,3,9,Regulars
587,307,11,2755.69,2,3,5,10,Regulars
588,242,6,671.41,3,1,1,5,Regulars
589,48,13,1631.93,5,4,3,12,Loyal
590,294,10,3022.59,2,3,5,10,Regulars
591,689,8,865.3199999999999,1,2,2,5,Hibernating
592,456,12,2672.13,2,4,5,11,At Risk
593,552,5,1251.87,1,1,3,5,Regulars
594,39,13,1008.02,5,4,2,11,Loyal
595,143,13,5372.69,4,4,5,13,Champions
596,115,9,785.1,4,2,1,7,Regulars
597,99,12,2675.0299999999997,4,4,5,13,Champions
598,344,10,900.98,2,3,2,7,Regulars
599,194,12,2076.8399999999997,3,4,4,11,Big Spenders
600,214,10,2628.38,3,3,5,11,Big Spenders
601,52,10,2076.26,5,3,4,12,Loyal
602,144,11,1567.81,4,3,3,10,Loyal
603,719,10,2694.5699999999997,1,3,5,9,Regulars
604,189,8,2837.23,3,2,5,10,Big Spenders
605,169,8,818.78,3,2,1,6,Regulars
606,447,8,2134.28,2,2,4,8,Regulars
607,274,12,1728.4,2,4,4,10,At Risk
608,38,14,4030.5499999999997,5,5,5,15,Champions
609,127,11,2497.12,4,3,4,11,Loyal
610,322,6,2266.39,2,1,4,7,Regulars
611,1073,9,1050.26,1,2,2,5,Hibernating
612,147,8,748.71,4,2,1,7,Regulars
613,283,9,476.78,2,2,1,5,Hibernating
614,135,9,5068.320000000001,4,2,5,11,Big Spenders
615,1051,5,511.57000000000005,1,1,1,3,Hibernating
616,210,11,1311.54,3,3,3,9,Regulars
617,305,17,9691.960000000001,2,5,5,12,At Risk
618,436,13,1532.06,2,4,3,9,At Risk
619,52,8,754.73,5,2,1,8,Regulars
620,247,8,577.84,3,2,1,6,Regulars
621,1028,6,540.63,1,1,1,3,Hibernating
622,399,8,1053.1100000000001,2,2,2,6,Hibernating
623,444,12,1836.59,2,4,4,10,At Risk
624,314,8,2549.24,2,2,4,8,Regulars
625,513,7,2756.9700000000003,1,1,5,7,Regulars
626,44,14,3282.58,5,5,5,15,Champions
627,640,11,930.22,1,3,2,6,Regulars
628,441,14,1611.1,2,5,3,10,At Risk
629,250,9,563.9000000000001,2,2,1,5,Hibernating
630,70,14,1797.09,4,5,4,13,Champions
631,529,10,2701.32,1,3,5,9,Regulars
632,163,11,2704.0,3,3,5,11,Big Spenders
633,96,12,2235.19,4,4,4,12,Champions
634,6,10,1599.96,5,3,3,11,Loyal
635,153,11,1418.36,3,3,3,9,Regulars
636,591,14,2391.09,1,5,4,10,At Risk
637,193,12,1070.2,3,4,2,9,Regulars
638,120,8,1927.1200000000001,4,2,4,10,Big Spenders
639,126,11,1251.46,4,3,3,10,Loyal
640,50,21,3812.73,5,5,5,15,Champions
641,194,15,3313.8,3,5,5,13,Big Spenders
642,95,13,1816.8799999999999,4,4,4,12,Champions
643,127,4,335.09000000000003,4,1,1,6,Regulars
644,549,3,362.53999999999996,1,1,1,3,Hibernating
645,133,16,1852.7800000000002,4,5,4,13,Champions
646,122,12,1523.58,4,4,3,11,Loyal
647,444,8,909.8199999999999,2,2,2,6,Hibernating
648,127,15,2845.39,4,5,5,14,Champions
649,331,14,2187.46,2,5,4,11,At Risk
650,1018,5,2023.8799999999999,1,1,4,6,Regulars
651,590,16,2393.92,1,5,4,10,At Risk
652,145,15,3318.55,4,5,5,14,Champions
653,0,9,2185.13,5,2,4,11,Big Spenders
654,142,5,592.8,4,1,1,6,Regulars
655,124,10,2161.63,4,3,4,11,Loyal
656,748,11,750.29,1,3,1,5,Regulars
657,125,7,1117.91,4,1,2,7,Regulars
658,122,5,590.6800000000001,4,1,1,6,Regulars
659,895,4,1349.3799999999999,1,1,3,5,Regulars
660,538,9,782.9100000000001,1,2,1,4,Hibernating
661,19,7,596.6800000000001,5,1,1,7,Regulars
662,77,10,963.02,4,3,2,9,Loyal
663,285,10,924.8199999999999,2,3,2,7,Regulars
664,48,12,3487.13,5,4,5,14,Champions
665,135,17,1973.85,4,5,4,13,Champions
666,166,10,900.9,3,3,2,8,Regulars
667,316,10,1144.97,2,3,2,7,Regulars
668,205,9,2950.84,3,2,5,10,Big Spenders
669,208,15,2411.19,3,5,4,12,Big Spenders
670,486,7,876.37,1,1,2,4,Hibernating
671,51,10,1384.35,5,3,3,11,Loyal
672,41,11,895.92,5,3,2,10,Loyal
673,360,13,3107.6899999999996,2,4,5,11,At Risk
674,553,6,806.96,1,1,1,3,Hibernating
675,215,12,953.98,3,4,2,9,Regulars
676,812,10,1671.01,1,3,3,7,Regulars
677,468,7,935.25,1,1,2,4,Hibernating
678,506,12,914.24,1,4,2,7,At Risk
679,253,10,1207.6,2,3,2,7,Regulars
680,42,11,1314.39,5,3,3,11,Loyal
681,54,9,1579.69,5,2,3,10,Regulars
682,129,9,509.46,4,2,1,7,Regulars
683,574,12,1664.02,1,4,3,8,At Risk
684,19,8,1050.4,5,2,2,9,Regulars
685,124,14,1829.53,4,5,4,13,Champions
686,24,7,3143.7,5,1,5,11,Big Spenders
687,556,11,885.16,1,3,2,6,Regulars
688,684,13,1798.95,1,4,4,9,At Risk
689,496,9,2235.0,1,2,4,7,Regulars
690,164,11,1236.2800000000002,3,3,2,8,Regulars
691,1015,11,1044.93,1,3,2,6,Regulars
692,116,15,1388.55,4,5,3,12,Loyal
693,107,12,774.3699999999999,4,4,1,9,Loyal
694,58,10,1338.1,5,3,3,11,Loyal
695,127,11,603.1999999999999,4,3,1,8,Loyal
696,283,10,758.76,2,3,1,6,Regulars
697,160,5,298.91999999999996,3,1,1,5,Regulars
698,111,14,1829.29,4,5,4,13,Champions
699,78,13,1758.3899999999999,4,4,4,12,Champions
700,192,8,873.13,3,2,2,7,Regulars
701,94,18,3887.92,4,5,5,14,Champions
702,235,6,1429.75,3,1,3,7,Regulars
703,1759,7,2700.28,1,1,5,7,Regulars
704,167,8,1673.08,3,2,3,8,Regulars
705,97,14,3218.69,4,5,5,14,Champions
706,485,5,1293.74,1,1,3,5,Regulars
707,849,8,1927.96,1,2,4,7,Regulars
708,345,7,2674.61,2,1,5,8,Regulars
709,440,6,395.52,2,1,1,4,Hibernating
710,9,12,2476.4300000000003,5,4,4,13,Champions
711,180,20,3718.3,3,5,5,13,Big Spenders
712,225,12,1342.05,3,4,3,10,Regulars
713,146,11,1380.78,4,3,3,10,Loyal
714,59,7,636.8299999999999,5,1,1,7,Regulars
715,287,11,2381.92,2,3,4,9,Regulars
716,601,12,2025.08,1,4,4,9,At Risk
717,581,12,1411.55,1,4,3,8,At Risk
718,54,8,769.91,5,2,1,8,Regulars
719,146,12,1750.36,4,4,4,12,Champions
720,104,13,1600.6100000000001,4,4,3,11,Loyal
721,108,11,2751.95,4,3,5,12,Loyal
722,333,8,974.3000000000001,2,2,2,6,Hibernating
723,539,13,1431.0,1,4,3,8,At Risk
724,253,9,3515.74,2,2,5,9,Regulars
725,33,5,807.51,5,1,1,7,Regulars
726,513,7,2753.03,1,1,5,7,Regulars
727,155,15,1418.28,3,5,3,11,Regulars
728,212,12,2237.63,3,4,4,11,Big Spenders
729,232,11,1441.1899999999998,3,3,3,9,Regulars
730,12,16,2147.54,5,5,4,14,Champions
731,355,14,2014.2,2,5,4,11,At Risk
732,191,16,2470.46,3,5,4,12,Big Spenders
733,681,5,1650.45,1,1,3,5,Regulars
734,101,11,2376.16,4,3,4,11,Loyal
735,229,12,1117.6599999999999,3,4,2,9,Regulars
736,93,13,1711.07,4,4,3,11,Loyal
737,101,8,2972.1400000000003,4,2,5,11,Big Spenders
738,744,6,535.51,1,1,1,3,Hibernating
739,71,13,1206.08,4,4,2,10,Loyal
740,191,14,4161.030000000001,3,5,5,13,Big Spenders
741,120,13,6199.31,4,4,5,13,Champions
742,12,10,2187.03,5,3,4,12,Loyal
743,219,10,2994.69,3,3,5,11,Big Spenders
744,205,8,975.6199999999999,3,2,2,7,Regulars
745,547,9,678.61,1,2,1,4,Hibernating
746,23,11,4895.35,5,3,5,13,Loyal
747,38,16,2433.21,5,5,4,14,Champions
748,111,14,3313.7599999999998,4,5,5,14,Champions
749,272,6,1113.81,2,1,2,5,Hibernating
750,959,14,4637.92,1,5,5,11,At Risk
751,331,7,674.14,2,1,1,4,Hibernating
752,213,11,738.7,3,3,1,7,Regulars
753,312,8,731.49,2,2,1,5,Hibernating
754,72,10,787.63,4,3,1,8,Loyal
755,611,11,3657.3199999999997,1,3,5,9,Regulars
756,57,8,1518.9,5,2,3,10,Regulars
757,293,15,2967.3,2,5,5,12,At Risk
758,237,7,859.98,3,1,2,6,Regulars
759,96,8,408.16,4,2,1,7,Regulars
760,117,12,3947.53,4,4,5,13,Champions
761,335,11,870.84,2,3,2,7,Regulars
762,101,15,5417.95,4,5,5,14,Champions
763,40,13,2304.17,5,4,4,13,Champions
764,446,8,1632.2,2,2,3,7,Regulars
765,108,6,808.44,4,1,1,6,Regulars
766,72,11,1540.31,4,3,3,10,Loyal
767,701,5,265.04,1,1,1,3,Hibernating
768,932,7,924.9,1,1,2,4,Hibernating
769,185,14,3675.65,3,5,5,13,Big Spenders
770,580,11,2485.98,1,3,4,8,Regulars
771,52,6,333.56,5,1,1,7,Regulars
772,202,12,2761.41,3,4,5,12,Big Spenders
773,465,7,744.08,1,1,1,3,Hibernating
774,119,10,579.47,4,3,1,8,Loyal
775,48,10,1330.76,5,3,3,11,Loyal
776,587,11,550.09,1,3,1,5,Regulars
777,144,9,1793.37,4,2,4,10,Big Spenders
778,317,12,4300.929999999999,2,4,5,11,At Risk
779,430,14,2866.41,2,5,5,12,At Risk
780,806,9,2150.31,1,2,4,7,Regulars
781,352,10,744.6700000000001,2,3,1,6,Regulars
782,161,11,1401.54,3,3,3,9,Regulars
783,21,12,2408.9900000000002,5,4,4,13,Champions
784,244,8,550.0,3,2,1,6,Regulars
785,43,8,1048.18,5,2,2,9,Regulars
786,774,10,2182.31,1,3,4,8,Regulars
787,52,10,1495.72,5,3,3,11,Loyal
788,391,10,920.1400000000001,2,3,2,7,Regulars
789,8,14,978.9,5,5,2,12,Loyal
790,6,14,1661.19,5,5,3,13,Loyal
791,15,13,1085.83,5,4,2,11,Loyal
792,372,6,583.71,2,1,1,4,Hibernating
793,297,13,1685.11,2,4,3,9,At Risk
794,184,9,839.3299999999999,3,2,1,6,Regulars
795,184,13,4280.280000000001,3,4,5,12,Big Spenders
796,12,14,1198.61,5,5,2,12,Loyal
797,873,5,1605.52,1,1,3,5,Regulars
798,232,8,674.71,3,2,1,6,Regulars
799,343,4,578.11,2,1,1,4,Hibernating
800,7,11,1288.54,5,3,3,11,Loyal
801,411,8,619.01,2,2,1,5,Hibernating
802,132,12,1444.38,4,4,3,11,Loyal
803,231,7,396.97,3,1,1,5,Regulars
804,6,8,955.29,5,2,2,9,Regulars
805,207,12,4444.15,3,4,5,12,Big Spenders
806,326,10,2613.42,2,3,5,10,Regulars
807,43,9,701.25,5,2,1,8,Regulars
808,305,5,1601.87,2,1,3,6,Regulars
809,57,9,680.47,5,2,1,8,Regulars
810,222,7,1468.36,3,1,3,7,Regulars
811,103,15,3355.39,4,5,5,14,Champions
812,65,22,11764.289999999999,5,5,5,15,Champions
813,202,9,792.9200000000001,3,2,1,6,Regulars
814,237,8,729.7,3,2,1,6,Regulars
815,128,13,2777.09,4,4,5,13,Champions
816,25,6,632.64,5,1,1,7,Regulars
817,53,9,3724.1600000000003,5,2,5,12,Big Spenders
818,474,13,1500.43,1,4,3,8,At Risk
819,343,12,1147.45,2,4,2,8,At Risk
820,213,10,2732.07,3,3,5,11,Big Spenders
821,333,10,766.94,2,3,1,6,Regulars
822,100,14,1932.31,4,5,4,13,Champions
823,567,6,537.47,1,1,1,3,Hibernating
824,45,8,1049.23,5,2,2,9,Regulars
825,30,15,857.73,5,5,2,12,Loyal
826,3,16,3803.97,5,5,5,15,Champions
827,299,7,1759.84,2,1,4,7,Regulars
828,9,12,3124.81,5,4,5,14,Champions
829,50,12,3805.59,5,4,5,14,Champions
830,435,6,794.22,2,1,1,4,Hibernating
831,164,11,1120.44,3,3,2,8,Regulars
832,318,9,3547.92,2,2,5,9,Regulars
833,140,8,1824.16,4,2,4,10,Big Spenders
834,103,8,1199.3400000000001,4,2,2,8,Regulars
835,389,12,2669.76,2,4,5,11,At Risk
836,142,14,2134.26,4,5,4,13,Champions
837,415,8,1875.68,2,2,4,8,Regulars
838,1548,5,437.16,1,1,1,3,Hibernating
839,68,13,3028.78,4,4,5,13,Champions
840,91,14,4101.8,4,5,5,14,Champions
841,275,14,5040.85,2,5,5,12,At Risk
842,93,13,1187.06,4,4,2,10,Loyal
843,160,6,1862.1399999999999,3,1,4,8,Big Spenders
844,13,11,922.65,5,3,2,10,Loyal
845,16,11,2756.85,5,3,5,13,Loyal
846,733,9,740.0,1,2,1,4,Hibernating
847,31,11,2264.4,5,3,4,12,Loyal
848,17,18,2145.36,5,5,4,14,Champions
849,19,12,2135.41,5,4,4,13,Champions
850,156,9,1258.99,3,2,3,8,Regulars
851,271,7,835.37,2,1,1,4,Hibernating
852,733,5,1298.34,1,1,3,5,Regulars
853,94,10,2053.55,4,3,4,11,Loyal
854,22,15,4711.09,5,5,5,15,Champions
855,60,16,2701.5600000000004,5,5,5,15,Champions
856,198,13,1651.27,3,4,3,10,Regulars
857,1245,4,799.29,1,1,1,3,Hibernating
858,973,5,583.5,1,1,1,3,Hibernating
859,174,16,2800.6400000000003,3,5,5,13,Big Spenders
860,211,15,3179.21,3,5,5,13,Big Spenders
861,68,14,3107.87,4,5,5,14,Champions
862,132,13,1723.57,4,4,3,11,Loyal
863,570,12,4029.04,1,4,5,10,At Risk
864,1186,5,992.2199999999999,1,1,2,4,Hibernating
865,412,5,461.13,2,1,1,4,Hibernating
866,263,7,982.05,2,1,2,5,Hibernating
867,671,13,2893.71,1,4,5,10,At Risk
868,202,15,1871.45,3,5,4,12,Big Spenders
869,34,10,2285.67,5,3,4,12,Loyal
870,595,8,291.72,1,2,1,4,Hibernating
871,412,7,1071.1399999999999,2,1,2,5,Hibernating
872,718,12,872.92,1,4,2,7,At Risk
873,355,11,1256.7,2,3,3,8,Regulars
874,684,7,802.41,1,1,1,3,Hibernating
875,159,18,3516.05,3,5,5,13,Big Spenders
876,99,13,1806.87,4,4,4,12,Champions
877,346,11,2333.7400000000002,2,3,4,9,Regulars
878,15,10,1666.01,5,3,3,11,Loyal
879,127,11,2637.09,4,3,5,12,Loyal
880,180,12,1454.71,3,4,3,10,Regulars
881,231,11,910.75,3,3,2,8,Regulars
882,172,12,2165.89,3,4,4,11,Big Spenders
883,70,12,2662.21,4,4,5,13,Champions
884,518,15,3318.73,1,5,5,11,At Risk
885,368,4,597.43,2,1,1,4,Hibernating
886,278,8,934.81,2,2,2,6,Hibernating
887,692,8,891.64,1,2,2,5,Hibernating
888,203,8,420.83,3,2,1,6,Regulars
889,402,15,6347.75,2,5,5,12,At Risk
890,48,17,4216.76,5,5,5,15,Champions
891,375,12,3550.41,2,4,5,11,At Risk
892,411,13,1810.89,2,4,4,10,At Risk
893,395,7,457.02,2,1,1,4,Hibernating
894,858,8,1103.91,1,2,2,5,Hibernating
895,455,12,2642.54,2,4,5,11,At Risk
896,531,8,955.05,1,2,2,5,Hibernating
897,280,9,779.03,2,2,1,5,Hibernating
898,92,11,2744.9100000000003,4,3,5,12,Loyal
899,180,13,2538.15,3,4,4,11,Big Spenders
900,356,6,688.79,2,1,1,4,Hibernating
901,160,11,2011.42,3,3,4,10,Big Spenders
902,372,8,1154.56,2,2,2,6,Hibernating
903,20,7,876.22,5,1,2,8,Regulars
904,49,10,1428.9900000000002,5,3,3,11,Loyal
905,464,13,1316.54,1,4,3,8,At Risk
906,558,8,935.46,1,2,2,5,Hibernating
907,523,10,1425.58,1,3,3,7,Regulars
908,546,14,1603.3500000000001,1,5,3,9,At Risk
909,333,10,635.19,2,3,1,6,Regulars
910,111,9,2738.46,4,2,5,11,Big Spenders
911,70,8,403.37,4,2,1,7,Regulars
912,188,13,1489.43,3,4,3,10,Regulars
913,335,5,622.67,2,1,1,4,Hibernating
914,99,14,1685.8100000000002,4,5,3,12,Loyal
915,43,7,647.51,5,1,1,7,Regulars
916,409,5,451.42,2,1,1,4,Hibernating
917,69,14,1307.44,4,5,3,12,Loyal
918,75,14,1644.11,4,5,3,12,Loyal
919,27,10,3817.87,5,3,5,13,Loyal
920,221,10,1041.89,3,3,2,8,Regulars
921,282,7,1450.35,2,1,3,6,Regulars
922,471,14,1462.99,1,5,3,9,At Risk
923,45,9,990.15,5,2,2,9,Regulars
924,23,16,2604.1099999999997,5,5,5,15,Champions
925,8,9,503.97,5,2,1,8,Regulars
926,382,12,1189.19,2,4,2,8,At Risk
927,22,10,644.8,5,3,1,9,Loyal
928,225,11,745.0,3,3,1,7,Regulars
929,52,17,1420.8,5,5,3,13,Loyal
930,66,14,1362.5700000000002,4,5,3,12,Loyal
931,702,8,1936.88,1,2,4,7,Regulars
932,172,9,1130.44,3,2,2,7,Regulars
933,164,7,2330.22,3,1,4,8,Big Spenders
934,122,15,1431.06,4,5,3,12,Loyal
935,191,7,653.88,3,1,1,5,Regulars
936,610,12,773.0899999999999,1,4,1,6,At Risk
937,246,8,1123.82,3,2,2,7,Regulars
938,108,13,607.4,4,4,1,9,Loyal
939,1188,6,756.5,1,1,1,3,Hibernating
940,140,10,765.08,4,3,1,8,Loyal
941,189,11,2979.9300000000003,3,3,5,11,Big Spenders
942,250,4,526.53,2,1,1,4,Hibernating
943,73,12,2555.4900000000002,4,4,4,12,Champions
944,581,10,2294.1400000000003,1,3,4,8,Regulars
945,236,8,514.95,3,2,1,6,Regulars
946,82,9,1645.31,4,2,3,9,Regulars
947,361,11,1422.1100000000001,2,3,3,8,Regulars
948,392,10,1091.8600000000001,2,3,2,7,Regulars
949,163,9,2509.4,3,2,4,9,Big Spenders
950,288,13,3437.08,2,4,5,11,At Risk
951,64,10,802.6,5,3,1,9,Loyal
952,11,9,2339.05,5,2,4,11,Big Spenders
953,165,9,2725.59,3,2,5,10,Big Spenders
954,126,9,1908.48,4,2,4,10,Big Spenders
955,612,10,4586.59,1,3,5,9,Regulars
956,525,8,551.7,1,2,1,4,Hibernating
957,584,9,685.8199999999999,1,2,1,4,Hibernating
958,657,10,729.51,1,3,1,5,Regulars
959,499,7,541.56,1,1,1,3,Hibernating
960,173,10,1083.51,3,3,2,8,Regulars
961,119,10,1513.78,4,3,3,10,Loyal
962,41,15,2110.2,5,5,4,14,Champions
963,26,13,2108.26,5,4,4,13,Champions
964,90,6,1710.39,4,1,3,8,Regulars
965,81,7,609.26,4,1,1,6,Regulars
966,131,13,1495.61,4,4,3,11,Loyal
967,110,10,1409.95,4,3,3,10,Loyal
968,166,15,2822.29,3,5,5,13,Big Spenders
969,98,13,1577.65,4,4,3,11,Loyal
970,246,5,1071.42,3,1,2,6,Regulars
971,165,8,1494.7399999999998,3,2,3,8,Regulars
972,72,12,2638.51,4,4,5,13,Champions
973,468,7,2859.28,1,1,5,7,Regulars
974,194,9,1138.3200000000002,3,2,2,7,Regulars
975,125,9,2946.91,4,2,5,11,Big Spenders
976,72,14,1267.35,4,5,3,12,Loyal
977,430,11,1005.28,2,3,2,7,Regulars
978,15,12,6600.67,5,4,5,14,Champions
979,259,6,435.83,2,1,1,4,Hibernating
980,392,9,1829.46,2,2,4,8,Regulars
981,139,11,2363.29,4,3,4,11,Loyal
982,29,8,713.35,5,2,1,8,Regulars
983,213,14,1212.56,3,5,2,10,Regulars
984,144,10,1140.4199999999998,4,3,2,9,Loyal
985,131,10,1346.43,4,3,3,10,Loyal
986,166,13,3930.3,3,4,5,12,Big Spenders
987,82,9,1584.46,4,2,3,9,Regulars
988,186,8,985.39,3,2,2,7,Regulars
989,258,7,1013.57,2,1,2,5,Hibernating
990,532,8,2197.67,1,2,4,7,Regulars
991,452,5,375.75,2,1,1,4,Hibernating
992,1,10,1212.0500000000002,5,3,2,10,Loyal
993,7,8,583.75,5,2,1,8,Regulars
994,705,9,581.36,1,2,1,4,Hibernating
995,10,14,1147.64,5,5,2,12,Loyal
996,236,11,1690.63,3,3,3,9,Regulars
997,794,6,722.56,1,1,1,3,Hibernating
998,408,6,886.16,2,1,2,5,Hibernating
999,784,10,1471.8500000000001,1,3,3,7,Regulars
1000,97,8,899.54,4,2,2,8,Regulars
1001,561,8,936.16,1,2,2,5,Hibernating
1002,35,4,1420.24,5,1,3,9,Regulars
1003,792,8,3876.39,1,2,5,8,Regulars
1004,367,7,447.71,2,1,1,4,Hibernating
1005,41,11,736.6800000000001,5,3,1,9,Loyal
1006,128,12,1739.4099999999999,4,4,4,12,Champions
1007,289,13,4013.8900000000003,2,4,5,11,At Risk
1008,903,7,373.8,1,1,1,3,Hibernating
1009,167,15,1797.4199999999998,3,5,4,12,Big Spenders
1010,52,8,1013.5899999999999,5,2,2,9,Regulars
1011,125,8,984.01,4,2,2,8,Regulars
1012,156,13,1998.27,3,4,4,11,Big Spenders
1013,192,9,1502.4099999999999,3,2,3,8,Regulars
1014,534,7,452.42,1,1,1,3,Hibernating
1015,278,10,1194.3899999999999,2,3,2,7,Regulars
1016,304,7,2661.9600000000005,2,1,5,8,Regulars
1017,1026,7,843.93,1,1,1,3,Hibernating
1018,776,7,898.93,1,1,2,4,Hibernating
1019,1244,12,820.38,1,4,1,6,At Risk
1020,18,11,2058.21,5,3,4,12,Loyal
1021,224,7,763.45,3,1,1,5,Regulars
1022,110,10,1408.2500000000002,4,3,3,10,Loyal
1023,144,5,1057.76,4,1,2,7,Regulars
1024,215,7,1586.9199999999998,3,1,3,7,Regulars
1025,333,13,3332.36,2,4,5,11,At Risk
1026,36,14,2044.67,5,5,4,14,Champions
1027,99,10,3129.7799999999997,4,3,5,12,Loyal
1028,69,9,1683.8899999999999,4,2,3,9,Regulars
1029,194,13,1385.94,3,4,3,10,Regulars
1030,83,7,825.39,4,1,1,6,Regulars
1031,55,10,1384.01,5,3,3,11,Loyal
1032,823,12,2983.21,1,4,5,10,At Risk
1033,96,13,1967.1200000000001,4,4,4,12,Champions
1034,48,6,498.5,5,1,1,7,Regulars
1035,740,9,503.2,1,2,1,4,Hibernating
1036,6,11,1313.07,5,3,3,11,Loyal
1037,123,13,1319.76,4,4,3,11,Loyal
1038,113,10,1482.92,4,3,3,10,Loyal
1039,110,9,1099.63,4,2,2,8,Regulars
1040,376,10,1218.63,2,3,2,7,Regulars
1041,1109,5,363.81,1,1,1,3,Hibernating
1042,148,12,813.22,3,4,1,8,Regulars
1043,709,14,1856.82,1,5,4,10,At Risk
1044,699,11,749.6,1,3,1,5,Regulars
1045,63,8,2973.89,5,2,5,12,Big Spenders
1046,49,12,1066.92,5,4,2,11,Loyal
1047,293,9,1011.36,2,2,2,6,Hibernating
1048,113,11,1138.58,4,3,2,9,Loyal
1049,407,7,567.56,2,1,1,4,Hibernating
1050,921,11,834.35,1,3,1,5,Regulars
1051,210,10,2901.7299999999996,3,3,5,11,Big Spenders
1052,56,14,2911.86,5,5,5,15,Champions
1053,56,13,871.88,5,4,2,11,Loyal
1054,30,3,454.74000000000007,5,1,1,7,Regulars
1055,186,11,2696.1600000000003,3,3,5,11,Big Spenders
1056,43,8,440.03,5,2,1,8,Regulars
1057,103,17,4834.12,4,5,5,14,Champions
1058,338,7,1118.27,2,1,2,5,Hibernating
1059,438,8,799.4499999999999,2,2,1,5,Hibernating
1060,124,9,678.6,4,2,1,7,Regulars
1061,701,8,507.43,1,2,1,4,Hibernating
1062,119,13,860.73,4,4,2,10,Loyal
1063,43,10,1758.99,5,3,4,12,Loyal
1064,385,9,1227.93,2,2,2,6,Hibernating
1065,207,10,1766.73,3,3,4,10,Big Spenders
1066,68,11,1567.62,4,3,3,10,Loyal
1067,408,9,1771.3000000000002,2,2,4,8,Regulars
1068,482,13,1995.55,1,4,4,9,At Risk
1069,254,6,834.29,2,1,1,4,Hibernating
1070,603,9,1184.98,1,2,2,5,Hibernating
1071,152,13,3459.98,3,4,5,12,Big Spenders
1072,88,6,335.45,4,1,1,6,Regulars
1073,257,10,1086.8899999999999,2,3,2,7,Regulars
1074,173,9,1820.2900000000002,3,2,4,9,Big Spenders
1075,309,6,1870.09,2,1,4,7,Regulars
1076,478,8,1184.69,1,2,2,5,Hibernating
1077,178,5,789.8400000000001,3,1,1,5,Regulars
1078,470,6,531.65,1,1,1,3,Hibernating
1079,107,13,2004.27,4,4,4,12,Champions
1080,45,11,2098.54,5,3,4,12,Loyal
1081,39,9,2412.1,5,2,4,11,Big Spenders
1082,294,12,1946.06,2,4,4,10,At Risk
1083,175,6,2988.1,3,1,5,9,Big Spenders
1084,126,8,931.39,4,2,2,8,Regulars
1085,502,6,592.76,1,1,1,3,Hibernating
1086,1114,8,649.37,1,2,1,4,Hibernating
1087,32,7,1066.1,5,1,2,8,Regulars
1088,190,12,1109.97,3,4,2,9,Regulars
1089,520,10,1243.98,1,3,3,7,Regulars
1090,455,11,1964.44,2,3,4,9,Regulars
1091,174,17,1609.99,3,5,3,11,Regulars
1092,267,9,785.87,2,2,1,5,Hibernating
1093,120,18,2359.1,4,5,4,13,Champions
1094,461,13,1844.8,1,4,4,9,At Risk
1095,92,9,2862.3799999999997,4,2,5,11,Big Spenders
1096,61,12,4560.650000000001,5,4,5,14,Champions
1097,7,13,1980.46,5,4,4,13,Champions
1098,284,16,1350.12,2,5,3,10,At Risk
1099,475,11,1890.83,1,3,4,8,Regulars
1100,311,8,4040.1099999999997,2,2,5,9,Regulars
1101,313,8,764.64,2,2,1,5,Hibernating
1102,288,10,599.8,2,3,1,6,Regulars
1103,233,14,2442.27,3,5,4,12,Big Spenders
1104,305,18,5103.17,2,5,5,12,At Risk
1105,60,9,2588.09,5,2,5,12,Big Spenders
1106,82,7,684.91,4,1,1,6,Regulars
1107,80,7,1327.25,4,1,3,8,Regulars
1108,15,8,1372.44,5,2,3,10,Regulars
1109,20,11,3114.44,5,3,5,13,Loyal
1110,169,10,889.64,3,3,2,8,Regulars
1111,228,9,1170.1,3,2,2,7,Regulars
1112,287,10,1925.4599999999998,2,3,4,9,Regulars
1113,52,11,2145.87,5,3,4,12,Loyal
1114,50,11,735.8499999999999,5,3,1,9,Loyal
1115,36,6,1363.66,5,1,3,9,Regulars
1116,31,7,665.12,5,1,1,7,Regulars
1117,284,9,1292.98,2,2,3,7,Regulars
1118,88,14,973.99,4,5,2,11,Loyal
1119,44,9,3028.2400000000002,5,2,5,12,Big Spenders
1120,227,8,3933.33,3,2,5,10,Big Spenders
1121,31,12,914.42,5,4,2,11,Loyal
