customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cat_richness,churn_horizon_days,last_purchase,days_since_last,is_churned
349,767,9,513.19,1,2,1,4,Hibernating,1,120,2023-08-25,767,1
350,171,10,948.64,3,3,2,8,Regulars,1,120,2025-04-12,171,1
351,133,10,1083.31,4,3,2,9,Loyal,1,120,2025-05-20,133,1
352,1124,7,540.12,1,1,1,3,Hibernating,1,180,2022-09-02,1124,1
353,651,7,1127.42,1,1,2,4,Hibernating,1,180,2023-12-19,651,1
354,142,10,780.69,4,3,1,8,Loyal,1,120,2025-05-11,142,1
355,567,5,210.39000000000001,1,1,1,3,Hibernating,1,180,2024-03-12,567,1
356,9,16,1592.26,5,5,3,13,Loyal,1,90,2025-09-21,9,0
357,474,6,509.51,1,1,1,3,Hibernating,1,180,2024-06-13,474,1
358,354,12,2900.25,2,4,5,11,At Risk,1,90,2024-10-11,354,1
359,418,6,824.9399999999999,2,1,1,4,Hibernating,1,180,2024-08-08,418,1
360,82,10,1338.4699999999998,4,3,3,10,Loyal,1,120,2025-07-10,82,0
361,180,9,1015.87,3,2,2,7,Regulars,1,120,2025-04-03,180,1
362,139,9,1673.6,4,2,3,9,Regulars,1,120,2025-05-14,139,1
363,27,12,1905.56,5,4,4,13,Champions,1,90,2025-09-03,27,0
364,475,9,1997.46,1,2,4,7,Regulars,1,120,2024-06-12,475,1
365,509,11,1273.43,1,3,3,7,Regulars,1,120,2024-05-09,509,1
366,13,6,402.24,5,1,1,7,Regulars,1,180,2025-09-17,13,0
367,621,12,1916.63,1,4,4,9,At Risk,1,90,2024-01-18,621,1
368,36,11,1161.72,5,3,2,10,Loyal,1,120,2025-08-25,36,0
369,295,12,5863.51,2,4,5,11,At Risk,1,90,2024-12-09,295,1
370,36,15,2099.4900000000002,5,5,4,14,Champions,1,90,2025-08-25,36,0
371,124,11,2650.5600000000004,4,3,5,12,Loyal,1,120,2025-05-29,124,1
372,443,12,1932.0800000000002,2,4,4,10,At Risk,1,90,2024-07-14,443,1
373,175,11,1938.89,3,3,4,10,Big Spenders,1,120,2025-04-08,175,1
374,295,14,1866.6499999999999,2,5,4,11,At Risk,1,90,2024-12-09,295,1
375,85,15,1491.1399999999999,4,5,3,12,Loyal,1,90,2025-07-07,85,0
376,262,9,805.28,2,2,1,5,Hibernating,1,120,2025-01-11,262,1
377,93,14,1582.2,4,5,3,12,Loyal,1,90,2025-06-29,93,1
378,107,18,2175.5099999999998,4,5,4,13,Champions,1,90,2025-06-15,107,1
379,110,6,1237.7799999999997,4,1,2,7,Regulars,1,180,2025-06-12,110,0
380,341,17,2057.06,2,5,4,11,At Risk,1,90,2024-10-24,341,1
381,146,12,4688.74,4,4,5,13,Champions,1,90,2025-05-07,146,1
382,477,7,640.14,1,1,1,3,Hibernating,1,180,2024-06-10,477,1
383,1089,4,1242.78,1,1,3,5,Regulars,1,180,2022-10-07,1089,1
384,284,13,915.7299999999999,2,4,2,8,At Risk,1,90,2024-12-20,284,1
385,316,7,758.31,2,1,1,4,Hibernating,1,180,2024-11-18,316,1
386,130,12,3241.41,4,4,5,13,Champions,1,90,2025-05-23,130,1
387,592,10,1234.67,1,3,2,6,Regulars,1,120,2024-02-16,592,1
388,119,9,861.76,4,2,2,8,Regulars,1,120,2025-06-03,119,0
389,227,12,602.8100000000001,3,4,1,8,Regulars,1,90,2025-02-15,227,1
390,1265,7,691.94,1,1,1,3,Hibernating,1,180,2022-04-14,1265,1
391,312,8,959.59,2,2,2,6,Hibernating,1,180,2024-11-22,312,1
392,0,11,1904.71,5,3,4,12,Loyal,1,120,2025-09-30,0,0
393,514,9,862.93,1,2,2,5,Hibernating,1,120,2024-05-04,514,1
394,81,10,1185.44,4,3,2,9,Loyal,1,120,2025-07-11,81,0
395,621,6,569.97,1,1,1,3,Hibernating,1,180,2024-01-18,621,1
396,345,10,4695.17,2,3,5,10,Regulars,1,120,2024-10-20,345,1
397,13,12,6618.12,5,4,5,14,Champions,1,90,2025-09-17,13,0
398,250,13,1912.6,2,4,4,10,At Risk,1,90,2025-01-23,250,1
399,112,11,1139.96,4,3,2,9,Loyal,1,120,2025-06-10,112,0
400,337,15,1152.34,2,5,2,9,At Risk,1,90,2024-10-28,337,1
401,365,7,453.72,2,1,1,4,Hibernating,1,180,2024-09-30,365,1
402,542,12,1429.89,1,4,3,8,At Risk,1,90,2024-04-06,542,1
403,1236,8,1773.37,1,2,4,7,Regulars,1,180,2022-05-13,1236,1
404,93,14,1749.3400000000001,4,5,4,13,Champions,1,90,2025-06-29,93,1
405,276,5,1000.76,2,1,2,5,Hibernating,1,180,2024-12-28,276,1
406,166,7,581.86,3,1,1,5,Regulars,1,180,2025-04-17,166,0
407,540,14,1553.1,1,5,3,9,At Risk,1,90,2024-04-08,540,1
408,247,9,761.3,3,2,1,6,Regulars,1,120,2025-01-26,247,1
409,359,4,392.59000000000003,2,1,1,4,Hibernating,1,180,2024-10-06,359,1
410,31,18,4723.950000000001,5,5,5,15,Champions,1,90,2025-08-30,31,0
411,249,8,918.49,2,2,2,6,Hibernating,1,180,2025-01-24,249,1
412,119,12,1829.63,4,4,4,12,Champions,1,90,2025-06-03,119,1
413,86,8,1538.66,4,2,3,9,Regulars,1,180,2025-07-06,86,0
414,473,9,3068.0,1,2,5,8,Regulars,1,120,2024-06-14,473,1
415,318,6,1202.27,2,1,2,5,Hibernating,1,180,2024-11-16,318,1
416,391,10,1159.17,2,3,2,7,Regulars,1,120,2024-09-04,391,1
417,63,8,1593.99,5,2,3,10,Regulars,1,180,2025-07-29,63,0
418,53,9,2859.6,5,2,5,12,Big Spenders,1,120,2025-08-08,53,0
419,530,5,282.99,1,1,1,3,Hibernating,1,180,2024-04-18,530,1
420,336,7,841.44,2,1,1,4,Hibernating,1,180,2024-10-29,336,1
421,16,18,7385.98,5,5,5,15,Champions,1,90,2025-09-14,16,0
422,93,10,1186.48,4,3,2,9,Loyal,1,120,2025-06-29,93,0
423,35,5,542.9000000000001,5,1,1,7,Regulars,1,180,2025-08-26,35,0
424,411,10,1129.1799999999998,2,3,2,7,Regulars,1,120,2024-08-15,411,1
425,271,9,3606.2,2,2,5,9,Regulars,1,120,2025-01-02,271,1
426,250,12,1301.32,2,4,3,9,At Risk,1,90,2025-01-23,250,1
427,432,9,954.96,2,2,2,6,Hibernating,1,120,2024-07-25,432,1
428,147,11,2372.65,4,3,4,11,Loyal,1,120,2025-05-06,147,1
429,0,7,873.18,5,1,2,8,Regulars,1,180,2025-09-30,0,0
430,32,16,1743.12,5,5,4,14,Champions,1,90,2025-08-29,32,0
431,139,9,473.53,4,2,1,7,Regulars,1,120,2025-05-14,139,1
432,399,12,1762.49,2,4,4,10,At Risk,1,90,2024-08-27,399,1
433,41,17,2035.4899999999998,5,5,4,14,Champions,1,90,2025-08-20,41,0
434,29,6,624.17,5,1,1,7,Regulars,1,180,2025-09-01,29,0
435,36,14,4242.65,5,5,5,15,Champions,1,90,2025-08-25,36,0
436,582,12,1465.58,1,4,3,8,At Risk,1,90,2024-02-26,582,1
437,114,15,1926.9699999999998,4,5,4,13,Champions,1,90,2025-06-08,114,1
438,35,11,1521.46,5,3,3,11,Loyal,1,120,2025-08-26,35,0
439,195,10,1239.34,3,3,2,8,Regulars,1,120,2025-03-19,195,1
440,327,7,522.8599999999999,2,1,1,4,Hibernating,1,180,2024-11-07,327,1
441,715,9,1451.72,1,2,3,6,Regulars,1,120,2023-10-16,715,1
442,152,12,954.25,3,4,2,9,Regulars,1,90,2025-05-01,152,1
443,479,6,356.54,1,1,1,3,Hibernating,1,180,2024-06-08,479,1
444,93,10,1611.3899999999999,4,3,3,10,Loyal,1,120,2025-06-29,93,0
445,91,8,773.36,4,2,1,7,Regulars,1,180,2025-07-01,91,0
446,127,10,855.75,4,3,2,9,Loyal,1,120,2025-05-26,127,1
447,97,10,1776.1299999999999,4,3,4,11,Loyal,1,120,2025-06-25,97,0
448,128,9,3280.98,4,2,5,11,Big Spenders,1,120,2025-05-25,128,1
449,311,8,1661.3600000000001,2,2,3,7,Regulars,1,180,2024-11-23,311,1
450,308,8,2150.71,2,2,4,8,Regulars,1,180,2024-11-26,308,1
451,23,15,2127.64,5,5,4,14,Champions,1,90,2025-09-07,23,0
452,218,4,3351.2299999999996,3,1,5,9,Big Spenders,1,180,2025-02-24,218,1
453,4,11,885.4200000000001,5,3,2,10,Loyal,1,120,2025-09-26,4,0
454,60,12,1482.94,5,4,3,12,Loyal,1,90,2025-08-01,60,0
455,147,15,1392.49,4,5,3,12,Loyal,1,90,2025-05-06,147,1
456,56,8,1198.9,5,2,2,9,Regulars,1,180,2025-08-05,56,0
457,36,8,2921.46,5,2,5,12,Big Spenders,1,180,2025-08-25,36,0
458,319,14,2592.64,2,5,5,12,At Risk,1,90,2024-11-15,319,1
459,130,8,519.92,4,2,1,7,Regulars,1,180,2025-05-23,130,0
460,527,6,1156.4,1,1,2,4,Hibernating,1,180,2024-04-21,527,1
461,724,9,539.21,1,2,1,4,Hibernating,1,120,2023-10-07,724,1
462,127,15,2929.46,4,5,5,14,Champions,1,90,2025-05-26,127,1
463,101,10,1591.4399999999998,4,3,3,10,Loyal,1,120,2025-06-21,101,0
464,792,6,543.79,1,1,1,3,Hibernating,1,180,2023-07-31,792,1
465,161,9,1048.0,3,2,2,7,Regulars,1,120,2025-04-22,161,1
466,400,10,2095.88,2,3,4,9,Regulars,1,120,2024-08-26,400,1
467,261,8,581.37,2,2,1,5,Hibernating,1,180,2025-01-12,261,1
468,1063,9,2891.77,1,2,5,8,Regulars,1,120,2022-11-02,1063,1
469,979,9,2471.3599999999997,1,2,4,7,Regulars,1,120,2023-01-25,979,1
470,621,7,538.78,1,1,1,3,Hibernating,1,180,2024-01-18,621,1
471,145,11,2142.04,4,3,4,11,Loyal,1,120,2025-05-08,145,1
472,200,13,2665.65,3,4,5,12,Big Spenders,1,90,2025-03-14,200,1
473,643,9,1013.04,1,2,2,5,Hibernating,1,120,2023-12-27,643,1
474,224,8,3119.66,3,2,5,10,Big Spenders,1,180,2025-02-18,224,1
475,83,10,851.13,4,3,2,9,Loyal,1,120,2025-07-09,83,0
476,473,9,1237.79,1,2,2,5,Hibernating,1,120,2024-06-14,473,1
477,247,5,461.56,3,1,1,5,Regulars,1,180,2025-01-26,247,1
478,160,9,1929.93,3,2,4,9,Big Spenders,1,120,2025-04-23,160,1
479,200,8,2493.19,3,2,4,9,Big Spenders,1,180,2025-03-14,200,1
480,10,10,1836.57,5,3,4,12,Loyal,1,120,2025-09-20,10,0
481,83,10,2518.24,4,3,4,11,Loyal,1,120,2025-07-09,83,0
482,61,13,1970.57,5,4,4,13,Champions,1,90,2025-07-31,61,0
483,798,12,1462.9,1,4,3,8,At Risk,1,90,2023-07-25,798,1
484,392,14,1433.9,2,5,3,10,At Risk,1,90,2024-09-03,392,1
485,133,13,2739.3,4,4,5,13,Champions,1,90,2025-05-20,133,1
486,88,9,1310.8200000000002,4,2,3,9,Regulars,1,120,2025-07-04,88,0
487,32,12,2359.0099999999998,5,4,4,13,Champions,1,90,2025-08-29,32,0
488,31,10,2447.51,5,3,4,12,Loyal,1,120,2025-08-30,31,0
489,77,11,1349.5,4,3,3,10,Loyal,1,120,2025-07-15,77,0
490,301,11,1933.0200000000002,2,3,4,9,Regulars,1,120,2024-12-03,301,1
491,195,8,1717.94,3,2,3,8,Regulars,1,180,2025-03-19,195,1
492,148,11,1450.3,3,3,3,9,Regulars,1,120,2025-05-05,148,1
493,220,13,1580.3799999999999,3,4,3,10,Regulars,1,90,2025-02-22,220,1
494,474,12,2112.01,1,4,4,9,At Risk,1,90,2024-06-13,474,1
495,216,10,763.9300000000001,3,3,1,7,Regulars,1,120,2025-02-26,216,1
496,309,6,746.3699999999999,2,1,1,4,Hibernating,1,180,2024-11-25,309,1
497,450,8,765.64,2,2,1,5,Hibernating,1,180,2024-07-07,450,1
498,309,8,826.94,2,2,1,5,Hibernating,1,180,2024-11-25,309,1
499,317,11,3255.8199999999997,2,3,5,10,Regulars,1,120,2024-11-17,317,1
500,274,7,2237.95,2,1,4,7,Regulars,1,180,2024-12-30,274,1
501,53,7,1106.79,5,1,2,8,Regulars,1,180,2025-08-08,53,0
502,956,5,2315.59,1,1,4,6,Regulars,1,180,2023-02-17,956,1
503,61,11,1132.36,5,3,2,10,Loyal,1,120,2025-07-31,61,0
504,498,7,382.15,1,1,1,3,Hibernating,1,180,2024-05-20,498,1
505,82,10,1866.3500000000001,4,3,4,11,Loyal,1,120,2025-07-10,82,0
506,16,10,1807.12,5,3,4,12,Loyal,1,120,2025-09-14,16,0
507,507,6,928.3,1,1,2,4,Hibernating,1,180,2024-05-11,507,1
508,35,11,1897.4599999999998,5,3,4,12,Loyal,1,120,2025-08-26,35,0
509,63,6,564.6,5,1,1,7,Regulars,1,180,2025-07-29,63,0
510,155,14,3960.75,3,5,5,13,Big Spenders,1,90,2025-04-28,155,1
511,164,12,1534.2399999999998,3,4,3,10,Regulars,1,90,2025-04-19,164,1
512,275,9,941.18,2,2,2,6,Hibernating,1,120,2024-12-29,275,1
513,295,14,1285.69,2,5,3,10,At Risk,1,90,2024-12-09,295,1
514,395,10,1428.25,2,3,3,8,Regulars,1,120,2024-08-31,395,1
515,63,12,1581.08,5,4,3,12,Loyal,1,90,2025-07-29,63,0
516,854,8,671.9,1,2,1,4,Hibernating,1,180,2023-05-30,854,1
517,322,9,1354.05,2,2,3,7,Regulars,1,120,2024-11-12,322,1
518,50,12,1647.6399999999999,5,4,3,12,Loyal,1,90,2025-08-11,50,0
519,12,10,3462.2599999999998,5,3,5,13,Loyal,1,120,2025-09-18,12,0
520,129,8,3281.96,4,2,5,11,Big Spenders,1,180,2025-05-24,129,0
521,0,15,2147.8,5,5,4,14,Champions,1,90,2025-09-30,0,0
522,455,13,1230.04,2,4,2,8,At Risk,1,90,2024-07-02,455,1
523,482,12,2385.2799999999997,1,4,4,9,At Risk,1,90,2024-06-05,482,1
524,31,11,1749.8899999999999,5,3,4,12,Loyal,1,120,2025-08-30,31,0
525,40,12,3308.47,5,4,5,14,Champions,1,90,2025-08-21,40,0
526,23,13,2634.54,5,4,5,14,Champions,1,90,2025-09-07,23,0
527,205,10,680.15,3,3,1,7,Regulars,1,120,2025-03-09,205,1
528,347,11,1206.53,2,3,2,7,Regulars,1,120,2024-10-18,347,1
529,135,7,773.63,4,1,1,6,Regulars,1,180,2025-05-18,135,0
530,116,7,1159.96,4,1,2,7,Regulars,1,180,2025-06-06,116,0
531,793,5,1898.6799999999998,1,1,4,6,Regulars,1,180,2023-07-30,793,1
532,6,13,4861.900000000001,5,4,5,14,Champions,1,90,2025-09-24,6,0
533,667,6,794.72,1,1,1,3,Hibernating,1,180,2023-12-03,667,1
534,89,5,364.13,4,1,1,6,Regulars,1,180,2025-07-03,89,0
535,52,8,723.01,5,2,1,8,Regulars,1,180,2025-08-09,52,0
536,166,15,1327.3200000000002,3,5,3,11,Regulars,1,90,2025-04-17,166,1
537,578,8,495.85999999999996,1,2,1,4,Hibernating,1,180,2024-03-01,578,1
538,8,6,2132.3,5,1,4,10,Big Spenders,1,180,2025-09-22,8,0
539,97,14,2028.16,4,5,4,13,Champions,1,90,2025-06-25,97,1
540,30,12,1981.8400000000001,5,4,4,13,Champions,1,90,2025-08-31,30,0
541,628,14,1382.22,1,5,3,9,At Risk,1,90,2024-01-11,628,1
542,665,12,1514.33,1,4,3,8,At Risk,1,90,2023-12-05,665,1
543,199,12,894.5699999999999,3,4,2,9,Regulars,1,90,2025-03-15,199,1
544,178,15,3937.6499999999996,3,5,5,13,Big Spenders,1,90,2025-04-05,178,1
545,462,10,2644.71,1,3,5,9,Regulars,1,120,2024-06-25,462,1
546,8,7,510.56,5,1,1,7,Regulars,1,180,2025-09-22,8,0
547,106,11,790.51,4,3,1,8,Loyal,1,120,2025-06-16,106,0
548,143,11,935.81,4,3,2,9,Loyal,1,120,2025-05-10,143,1
549,408,14,1129.84,2,5,2,9,At Risk,1,90,2024-08-18,408,1
550,204,14,1415.93,3,5,3,11,Regulars,1,90,2025-03-10,204,1
551,79,12,1895.3400000000001,4,4,4,12,Champions,1,90,2025-07-13,79,0
552,8,7,679.75,5,1,1,7,Regulars,1,180,2025-09-22,8,0
553,110,18,2970.96,4,5,5,14,Champions,1,90,2025-06-12,110,1
554,72,9,2865.39,4,2,5,11,Big Spenders,1,120,2025-07-20,72,0
555,992,5,2357.66,1,1,4,6,Regulars,1,180,2023-01-12,992,1
556,746,11,775.73,1,3,1,5,Regulars,1,120,2023-09-15,746,1
557,269,9,2424.27,2,2,4,8,Regulars,1,120,2025-01-04,269,1
558,866,15,1771.55,1,5,4,10,At Risk,1,90,2023-05-18,866,1
559,2,15,2625.2799999999997,5,5,5,15,Champions,1,90,2025-09-28,2,0
560,6,16,2740.82,5,5,5,15,Champions,1,90,2025-09-24,6,0
561,106,14,2044.0900000000001,4,5,4,13,Champions,1,90,2025-06-16,106,1
562,142,9,1369.89,4,2,3,9,Regulars,1,120,2025-05-11,142,1
563,109,11,2067.89,4,3,4,11,Loyal,1,120,2025-06-13,109,0
564,68,11,1287.63,4,3,3,10,Loyal,1,120,2025-07-24,68,0
565,657,4,574.58,1,1,1,3,Hibernating,1,180,2023-12-13,657,1
566,429,10,1182.96,2,3,2,7,Regulars,1,120,2024-07-28,429,1
567,5,13,1202.6299999999999,5,4,2,11,Loyal,1,90,2025-09-25,5,0
568,804,5,1025.18,1,1,2,4,Hibernating,1,180,2023-07-19,804,1
569,0,10,1754.1000000000001,5,3,4,12,Loyal,1,120,2025-09-30,0,0
570,116,10,754.12,4,3,1,8,Loyal,1,120,2025-06-06,116,0
571,123,8,1998.48,4,2,4,10,Big Spenders,1,180,2025-05-30,123,0
572,1017,9,1310.67,1,2,3,6,Regulars,1,120,2022-12-18,1017,1
573,526,12,2141.05,1,4,4,9,At Risk,1,90,2024-04-22,526,1
574,46,11,1551.74,5,3,3,11,Loyal,1,120,2025-08-15,46,0
575,542,14,2856.71,1,5,5,11,At Risk,1,90,2024-04-06,542,1
576,156,11,3945.2899999999995,3,3,5,11,Big Spenders,1,120,2025-04-27,156,1
577,16,10,1383.99,5,3,3,11,Loyal,1,120,2025-09-14,16,0
578,1531,5,812.72,1,1,1,3,Hibernating,1,180,2021-07-22,1531,1
579,34,9,580.39,5,2,1,8,Regulars,1,120,2025-08-27,34,0
580,10,17,3777.7999999999997,5,5,5,15,Champions,1,90,2025-09-20,10,0
581,250,10,1816.66,2,3,4,9,Regulars,1,120,2025-01-23,250,1
582,53,7,899.71,5,1,2,8,Regulars,1,180,2025-08-08,53,0
583,456,11,4181.76,2,3,5,10,Regulars,1,120,2024-07-01,456,1
584,171,11,1651.66,3,3,3,9,Regulars,1,120,2025-04-12,171,1
585,54,9,767.24,5,2,1,8,Regulars,1,120,2025-08-07,54,0
586,241,10,1405.73,3,3,3,9,Regulars,1,120,2025-02-01,241,1
587,307,11,2755.69,2,3,5,10,Regulars,1,120,2024-11-27,307,1
588,242,6,671.41,3,1,1,5,Regulars,1,180,2025-01-31,242,1
589,48,13,1631.93,5,4,3,12,Loyal,1,90,2025-08-13,48,0
590,294,10,3022.59,2,3,5,10,Regulars,1,120,2024-12-10,294,1
591,689,8,865.3199999999999,1,2,2,5,Hibernating,1,180,2023-11-11,689,1
592,456,12,2672.13,2,4,5,11,At Risk,1,90,2024-07-01,456,1
593,552,5,1251.87,1,1,3,5,Regulars,1,180,2024-03-27,552,1
594,39,13,1008.02,5,4,2,11,Loyal,1,90,2025-08-22,39,0
595,143,13,5372.69,4,4,5,13,Champions,1,90,2025-05-10,143,1
596,115,9,785.1,4,2,1,7,Regulars,1,120,2025-06-07,115,0
597,99,12,2675.0299999999997,4,4,5,13,Champions,1,90,2025-06-23,99,1
598,344,10,900.98,2,3,2,7,Regulars,1,120,2024-10-21,344,1
599,194,12,2076.8399999999997,3,4,4,11,Big Spenders,1,90,2025-03-20,194,1
600,214,10,2628.38,3,3,5,11,Big Spenders,1,120,2025-02-28,214,1
601,52,10,2076.26,5,3,4,12,Loyal,1,120,2025-08-09,52,0
602,144,11,1567.81,4,3,3,10,Loyal,1,120,2025-05-09,144,1
603,719,10,2694.5699999999997,1,3,5,9,Regulars,1,120,2023-10-12,719,1
604,189,8,2837.23,3,2,5,10,Big Spenders,1,180,2025-03-25,189,1
605,169,8,818.78,3,2,1,6,Regulars,1,180,2025-04-14,169,0
606,447,8,2134.28,2,2,4,8,Regulars,1,180,2024-07-10,447,1
607,274,12,1728.4,2,4,4,10,At Risk,1,90,2024-12-30,274,1
608,38,14,4030.5499999999997,5,5,5,15,Champions,1,90,2025-08-23,38,0
609,127,11,2497.12,4,3,4,11,Loyal,1,120,2025-05-26,127,1
610,322,6,2266.39,2,1,4,7,Regulars,1,180,2024-11-12,322,1
611,1073,9,1050.26,1,2,2,5,Hibernating,1,120,2022-10-23,1073,1
612,147,8,748.71,4,2,1,7,Regulars,1,180,2025-05-06,147,0
613,283,9,476.78,2,2,1,5,Hibernating,1,120,2024-12-21,283,1
614,135,9,5068.320000000001,4,2,5,11,Big Spenders,1,120,2025-05-18,135,1
615,1051,5,511.57000000000005,1,1,1,3,Hibernating,1,180,2022-11-14,1051,1
616,210,11,1311.54,3,3,3,9,Regulars,1,120,2025-03-04,210,1
617,305,17,9691.960000000001,2,5,5,12,At Risk,1,90,2024-11-29,305,1
618,436,13,1532.06,2,4,3,9,At Risk,1,90,2024-07-21,436,1
619,52,8,754.73,5,2,1,8,Regulars,1,180,2025-08-09,52,0
620,247,8,577.84,3,2,1,6,Regulars,1,180,2025-01-26,247,1
621,1028,6,540.63,1,1,1,3,Hibernating,1,180,2022-12-07,1028,1
622,399,8,1053.1100000000001,2,2,2,6,Hibernating,1,180,2024-08-27,399,1
623,444,12,1836.59,2,4,4,10,At Risk,1,90,2024-07-13,444,1
624,314,8,2549.24,2,2,4,8,Regulars,1,180,2024-11-20,314,1
625,513,7,2756.9700000000003,1,1,5,7,Regulars,1,180,2024-05-05,513,1
626,44,14,3282.58,5,5,5,15,Champions,1,90,2025-08-17,44,0
627,640,11,930.22,1,3,2,6,Regulars,1,120,2023-12-30,640,1
628,441,14,1611.1,2,5,3,10,At Risk,1,90,2024-07-16,441,1
629,250,9,563.9000000000001,2,2,1,5,Hibernating,1,120,2025-01-23,250,1
630,70,14,1797.09,4,5,4,13,Champions,1,90,2025-07-22,70,0
631,529,10,2701.32,1,3,5,9,Regulars,1,120,2024-04-19,529,1
632,163,11,2704.0,3,3,5,11,Big Spenders,1,120,2025-04-20,163,1
633,96,12,2235.19,4,4,4,12,Champions,1,90,2025-06-26,96,1
634,6,10,1599.96,5,3,3,11,Loyal,1,120,2025-09-24,6,0
635,153,11,1418.36,3,3,3,9,Regulars,1,120,2025-04-30,153,1
636,591,14,2391.09,1,5,4,10,At Risk,1,90,2024-02-17,591,1
637,193,12,1070.2,3,4,2,9,Regulars,1,90,2025-03-21,193,1
638,120,8,1927.1200000000001,4,2,4,10,Big Spenders,1,180,2025-06-02,120,0
639,126,11,1251.46,4,3,3,10,Loyal,1,120,2025-05-27,126,1
640,50,21,3812.73,5,5,5,15,Champions,1,90,2025-08-11,50,0
641,194,15,3313.8,3,5,5,13,Big Spenders,1,90,2025-03-20,194,1
642,95,13,1816.8799999999999,4,4,4,12,Champions,1,90,2025-06-27,95,1
643,127,4,335.09000000000003,4,1,1,6,Regulars,1,180,2025-05-26,127,0
644,549,3,362.53999999999996,1,1,1,3,Hibernating,1,180,2024-03-30,549,1
645,133,16,1852.7800000000002,4,5,4,13,Champions,1,90,2025-05-20,133,1
646,122,12,1523.58,4,4,3,11,Loyal,1,90,2025-05-31,122,1
647,444,8,909.8199999999999,2,2,2,6,Hibernating,1,180,2024-07-13,444,1
648,127,15,2845.39,4,5,5,14,Champions,1,90,2025-05-26,127,1
649,331,14,2187.46,2,5,4,11,At Risk,1,90,2024-11-03,331,1
650,1018,5,2023.8799999999999,1,1,4,6,Regulars,1,180,2022-12-17,1018,1
651,590,16,2393.92,1,5,4,10,At Risk,1,90,2024-02-18,590,1
652,145,15,3318.55,4,5,5,14,Champions,1,90,2025-05-08,145,1
653,0,9,2185.13,5,2,4,11,Big Spenders,1,120,2025-09-30,0,0
654,142,5,592.8,4,1,1,6,Regulars,1,180,2025-05-11,142,0
655,124,10,2161.63,4,3,4,11,Loyal,1,120,2025-05-29,124,1
656,748,11,750.29,1,3,1,5,Regulars,1,120,2023-09-13,748,1
657,125,7,1117.91,4,1,2,7,Regulars,1,180,2025-05-28,125,0
658,122,5,590.6800000000001,4,1,1,6,Regulars,1,180,2025-05-31,122,0
659,895,4,1349.3799999999999,1,1,3,5,Regulars,1,180,2023-04-19,895,1
660,538,9,782.9100000000001,1,2,1,4,Hibernating,1,120,2024-04-10,538,1
661,19,7,596.6800000000001,5,1,1,7,Regulars,1,180,2025-09-11,19,0
662,77,10,963.02,4,3,2,9,Loyal,1,120,2025-07-15,77,0
663,285,10,924.8199999999999,2,3,2,7,Regulars,1,120,2024-12-19,285,1
664,48,12,3487.13,5,4,5,14,Champions,1,90,2025-08-13,48,0
665,135,17,1973.85,4,5,4,13,Champions,1,90,2025-05-18,135,1
666,166,10,900.9,3,3,2,8,Regulars,1,120,2025-04-17,166,1
667,316,10,1144.97,2,3,2,7,Regulars,1,120,2024-11-18,316,1
668,205,9,2950.84,3,2,5,10,Big Spenders,1,120,2025-03-09,205,1
669,208,15,2411.19,3,5,4,12,Big Spenders,1,90,2025-03-06,208,1
670,486,7,876.37,1,1,2,4,Hibernating,1,180,2024-06-01,486,1
671,51,10,1384.35,5,3,3,11,Loyal,1,120,2025-08-10,51,0
672,41,11,895.92,5,3,2,10,Loyal,1,120,2025-08-20,41,0
673,360,13,3107.6899999999996,2,4,5,11,At Risk,1,90,2024-10-05,360,1
674,553,6,806.96,1,1,1,3,Hibernating,1,180,2024-03-26,553,1
675,215,12,953.98,3,4,2,9,Regulars,1,90,2025-02-27,215,1
676,812,10,1671.01,1,3,3,7,Regulars,1,120,2023-07-11,812,1
677,468,7,935.25,1,1,2,4,Hibernating,1,180,2024-06-19,468,1
678,506,12,914.24,1,4,2,7,At Risk,1,90,2024-05-12,506,1
679,253,10,1207.6,2,3,2,7,Regulars,1,120,2025-01-20,253,1
680,42,11,1314.39,5,3,3,11,Loyal,1,120,2025-08-19,42,0
681,54,9,1579.69,5,2,3,10,Regulars,1,120,2025-08-07,54,0
682,129,9,509.46,4,2,1,7,Regulars,1,120,2025-05-24,129,1
683,574,12,1664.02,1,4,3,8,At Risk,1,90,2024-03-05,574,1
684,19,8,1050.4,5,2,2,9,Regulars,1,180,2025-09-11,19,0
685,124,14,1829.53,4,5,4,13,Champions,1,90,2025-05-29,124,1
686,24,7,3143.7,5,1,5,11,Big Spenders,1,180,2025-09-06,24,0
687,556,11,885.16,1,3,2,6,Regulars,1,120,2024-03-23,556,1
688,684,13,1798.95,1,4,4,9,At Risk,1,90,2023-11-16,684,1
689,496,9,2235.0,1,2,4,7,Regulars,1,120,2024-05-22,496,1
690,164,11,1236.2800000000002,3,3,2,8,Regulars,1,120,2025-04-19,164,1
691,1015,11,1044.93,1,3,2,6,Regulars,1,120,2022-12-20,1015,1
692,116,15,1388.55,4,5,3,12,Loyal,1,90,2025-06-06,116,1
693,107,12,774.3699999999999,4,4,1,9,Loyal,1,90,2025-06-15,107,1
694,58,10,1338.1,5,3,3,11,Loyal,1,120,2025-08-03,58,0
695,127,11,603.1999999999999,4,3,1,8,Loyal,1,120,2025-05-26,127,1
696,283,10,758.76,2,3,1,6,Regulars,1,120,2024-12-21,283,1
697,160,5,298.91999999999996,3,1,1,5,Regulars,1,180,2025-04-23,160,0
