customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,last_order_date,Churn,MedianDaysBetweenOrders,AvgOrderValue
496.0,2269,1,577.41,1,1,4,6,114,Potential Loyalist,2019-07-16 08:18:00,1,,577.41
498.0,644,2,581.86,3,3,4,10,334,Champions,2023-12-27 09:02:00,1,114.0,290.93
499.0,703,1,212.07,3,1,3,7,313,Potential Loyalist,2023-10-29 08:01:00,1,,212.07
500.0,2191,1,294.58,1,1,3,5,113,Potential Loyalist,2019-10-02 16:15:00,1,,294.58
504.0,1355,3,1097.48,2,4,4,10,244,Champions,2022-01-15 19:49:00,1,61.0,365.82666666666665
505.0,2014,2,192.14999999999998,1,3,3,7,133,Potential Loyalist,2020-03-27 14:51:00,1,186.0,96.07499999999999
507.0,1463,2,310.32,2,3,4,9,234,Loyal Customers,2021-09-29 01:54:00,1,293.0,155.16
509.0,1590,1,84.82,2,1,2,5,212,Potential Loyalist,2021-05-25 16:48:00,1,,84.82
510.0,1760,1,311.92,2,1,4,7,214,Potential Loyalist,2020-12-06 03:06:00,1,,311.92
512.0,883,1,474.19,3,1,4,8,314,Loyal Customers,2023-05-02 23:17:00,1,,474.19
513.0,1505,1,133.86,2,1,2,5,212,Potential Loyalist,2021-08-18 20:00:00,1,,133.86
518.0,835,2,78.99000000000001,3,3,1,7,331,Potential Loyalist,2023-06-19 06:27:00,1,1482.0,39.495000000000005
520.0,1051,1,28.17,3,1,1,5,311,Potential Loyalist,2022-11-15 05:45:00,1,,28.17
521.0,1931,1,375.63,1,1,4,6,114,Potential Loyalist,2020-06-18 17:44:00,1,,375.63
526.0,916,2,443.27,3,3,4,10,334,Champions,2023-03-30 18:14:00,1,237.0,221.635
527.0,559,1,120.97,4,1,2,7,412,Potential Loyalist,2024-03-21 19:33:00,1,,120.97
529.0,117,2,250.15,4,3,3,10,433,Champions,2025-06-06 22:46:00,0,1758.0,125.075
530.0,537,4,843.45,4,4,4,12,444,Champions,2024-04-12 20:06:00,1,352.0,210.8625
531.0,669,2,196.62,3,3,3,9,333,Loyal Customers,2023-12-02 06:34:00,1,660.0,98.31
533.0,2190,1,199.08,1,1,3,5,113,Potential Loyalist,2019-10-03 07:48:00,1,,199.08
535.0,1158,1,69.04,3,1,1,5,311,Potential Loyalist,2022-07-31 06:40:00,1,,69.04
536.0,36,1,175.83,4,1,3,8,413,Loyal Customers,2025-08-26 04:18:00,0,,175.83
537.0,749,1,476.89,3,1,4,8,314,Loyal Customers,2023-09-14 00:26:00,1,,476.89
538.0,2080,1,83.62,1,1,1,3,111,At Risk,2020-01-21 17:42:00,1,,83.62
539.0,957,1,123.19,3,1,2,6,312,Potential Loyalist,2023-02-17 22:50:00,1,,123.19
540.0,2771,1,152.29,1,1,2,4,112,At Risk,2018-03-01 15:58:00,1,,152.29
541.0,2157,1,57.32,1,1,1,3,111,At Risk,2019-11-05 10:25:00,1,,57.32
542.0,1051,1,105.1,3,1,2,6,312,Potential Loyalist,2022-11-15 05:55:00,1,,105.1
543.0,1186,1,114.82,3,1,2,6,312,Potential Loyalist,2022-07-03 19:19:00,1,,114.82
544.0,1721,1,47.09,2,1,1,4,211,At Risk,2021-01-14 18:55:00,1,,47.09
545.0,1982,2,182.07999999999998,1,3,3,7,133,Potential Loyalist,2020-04-28 21:06:00,1,536.0,91.03999999999999
548.0,1631,1,457.69,2,1,4,7,214,Potential Loyalist,2021-04-14 18:27:00,1,,457.69
553.0,843,2,252.23,3,3,3,9,333,Loyal Customers,2023-06-11 23:33:00,1,795.0,126.115
554.0,2115,1,79.28,1,1,1,3,111,At Risk,2019-12-17 21:45:00,1,,79.28
555.0,1623,1,39.43,2,1,1,4,211,At Risk,2021-04-22 10:59:00,1,,39.43
558.0,1478,3,342.09999999999997,2,4,4,10,244,Champions,2021-09-14 13:18:00,1,504.0,114.03333333333332
559.0,899,2,93.58,3,3,2,8,332,Loyal Customers,2023-04-16 10:14:00,1,696.0,46.79
562.0,58,1,82.17,4,1,1,6,411,Potential Loyalist,2025-08-04 13:53:00,0,,82.17
564.0,1887,1,262.93,1,1,3,5,113,Potential Loyalist,2020-08-01 00:45:00,1,,262.93
565.0,1057,1,106.85,3,1,2,6,312,Potential Loyalist,2022-11-09 10:49:00,1,,106.85
567.0,1812,1,397.47,2,1,4,7,214,Potential Loyalist,2020-10-15 20:38:00,1,,397.47
568.0,392,1,92.73,4,1,2,7,412,Potential Loyalist,2024-09-04 19:21:00,1,,92.73
569.0,614,1,290.74,3,1,3,7,313,Potential Loyalist,2024-01-26 16:27:00,1,,290.74
571.0,355,3,247.12,4,4,3,11,443,Champions,2024-10-11 13:18:00,1,878.0,82.37333333333333
572.0,1636,1,145.91,2,1,2,5,212,Potential Loyalist,2021-04-09 20:13:00,1,,145.91
574.0,1629,1,216.11,2,1,3,6,213,Potential Loyalist,2021-04-16 17:04:00,1,,216.11
575.0,1661,1,91.41,2,1,2,5,212,Potential Loyalist,2021-03-15 18:36:00,1,,91.41
576.0,1169,1,234.27,3,1,3,7,313,Potential Loyalist,2022-07-21 00:16:00,1,,234.27
577.0,2269,1,112.87,1,1,2,4,112,At Risk,2019-07-16 09:42:00,1,,112.87
578.0,3,1,327.18,4,1,4,9,414,Loyal Customers,2025-09-28 11:05:00,0,,327.18
582.0,2284,1,59.59,1,1,1,3,111,At Risk,2019-07-01 08:26:00,1,,59.59
583.0,1497,1,187.02,2,1,3,6,213,Potential Loyalist,2021-08-26 20:45:00,1,,187.02
585.0,1585,1,135.57,2,1,2,5,212,Potential Loyalist,2021-05-30 21:41:00,1,,135.57
587.0,1304,1,279.37,2,1,3,6,213,Potential Loyalist,2022-03-07 22:46:00,1,,279.37
593.0,106,2,125.22,4,3,2,9,432,Loyal Customers,2025-06-17 20:56:00,0,118.0,62.61
595.0,368,2,296.90000000000003,4,3,3,10,433,Champions,2024-09-28 21:59:00,1,2297.0,148.45000000000002
597.0,1191,1,59.18,3,1,1,5,311,Potential Loyalist,2022-06-28 22:40:00,1,,59.18
598.0,2636,1,76.71,1,1,1,3,111,At Risk,2018-07-14 17:31:00,1,,76.71
600.0,255,1,109.63,4,1,2,7,412,Potential Loyalist,2025-01-19 21:49:00,1,,109.63
601.0,1609,1,56.93,2,1,1,4,211,At Risk,2021-05-06 06:38:00,1,,56.93
603.0,126,1,84.66,4,1,2,7,412,Potential Loyalist,2025-05-28 18:16:00,0,,84.66
604.0,1588,1,48.49,2,1,1,4,211,At Risk,2021-05-27 06:01:00,1,,48.49
605.0,2361,1,214.44,1,1,3,5,113,Potential Loyalist,2019-04-15 04:41:00,1,,214.44
607.0,571,1,54.16,3,1,1,5,311,Potential Loyalist,2024-03-09 01:19:00,1,,54.16
611.0,170,1,61.27,4,1,1,6,411,Potential Loyalist,2025-04-14 15:20:00,0,,61.27
614.0,1406,1,82.91,2,1,1,4,211,At Risk,2021-11-25 09:25:00,1,,82.91
615.0,1817,1,123.73,2,1,2,5,212,Potential Loyalist,2020-10-10 00:35:00,1,,123.73
621.0,1770,1,134.45,2,1,2,5,212,Potential Loyalist,2020-11-26 11:01:00,1,,134.45
622.0,2134,1,45.83,1,1,1,3,111,At Risk,2019-11-28 17:01:00,1,,45.83
626.0,1664,1,292.71,2,1,3,6,213,Potential Loyalist,2021-03-12 11:38:00,1,,292.71
628.0,1759,1,67.11,2,1,1,4,211,At Risk,2020-12-07 04:27:00,1,,67.11
629.0,778,1,87.33,3,1,2,6,312,Potential Loyalist,2023-08-15 00:55:00,1,,87.33
630.0,1693,1,30.61,2,1,1,4,211,At Risk,2021-02-11 06:02:00,1,,30.61
631.0,2375,1,71.26,1,1,1,3,111,At Risk,2019-04-01 22:26:00,1,,71.26
632.0,370,3,1060.35,4,4,4,12,444,Champions,2024-09-26 18:07:00,1,962.0,353.45
633.0,61,1,57.18,4,1,1,6,411,Potential Loyalist,2025-08-01 02:05:00,0,,57.18
640.0,1127,1,112.11,3,1,2,6,312,Potential Loyalist,2022-08-31 05:12:00,1,,112.11
643.0,1464,3,838.8299999999999,2,4,4,10,244,Champions,2021-09-28 00:57:00,1,670.0,279.60999999999996
644.0,367,2,97.56,4,3,2,9,432,Loyal Customers,2024-09-29 11:26:00,1,360.0,48.78
645.0,1088,3,510.4,3,4,4,11,344,Champions,2022-10-09 10:49:00,1,851.0,170.13333333333333
646.0,2768,1,126.2,1,1,2,4,112,At Risk,2018-03-04 13:01:00,1,,126.2
648.0,1500,2,459.70000000000005,2,3,4,9,234,Loyal Customers,2021-08-23 16:34:00,1,397.0,229.85000000000002
649.0,1143,1,92.57,3,1,2,6,312,Potential Loyalist,2022-08-15 06:26:00,1,,92.57
650.0,2337,1,75.25,1,1,1,3,111,At Risk,2019-05-10 00:28:00,1,,75.25
651.0,287,1,301.68,4,1,3,8,413,Loyal Customers,2024-12-18 12:33:00,1,,301.68
654.0,1665,1,19.67,2,1,1,4,211,At Risk,2021-03-11 17:29:00,1,,19.67
656.0,907,1,136.68,3,1,2,6,312,Potential Loyalist,2023-04-08 06:07:00,1,,136.68
657.0,2262,1,53.39,1,1,1,3,111,At Risk,2019-07-23 20:52:00,1,,53.39
660.0,2324,1,633.05,1,1,4,6,114,Potential Loyalist,2019-05-22 16:10:00,1,,633.05
661.0,1088,2,290.43,3,3,3,9,333,Loyal Customers,2022-10-09 14:58:00,1,625.0,145.215
663.0,905,2,259.40000000000003,3,3,3,9,333,Loyal Customers,2023-04-10 10:18:00,1,886.0,129.70000000000002
664.0,739,3,486.4,3,4,4,11,344,Champions,2023-09-23 22:26:00,1,870.0,162.13333333333333
665.0,1685,1,80.87,2,1,1,4,211,At Risk,2021-02-19 09:16:00,1,,80.87
666.0,319,2,142.07999999999998,4,3,2,9,432,Loyal Customers,2024-11-16 03:56:00,1,682.0,71.03999999999999
667.0,288,2,249.54000000000002,4,3,3,10,433,Champions,2024-12-17 15:39:00,1,1497.0,124.77000000000001
668.0,829,1,41.11,3,1,1,5,311,Potential Loyalist,2023-06-25 05:53:00,1,,41.11
673.0,18,3,912.0699999999999,4,4,4,12,444,Champions,2025-09-13 20:54:00,0,886.0,304.0233333333333
675.0,720,1,79.57,3,1,1,5,311,Potential Loyalist,2023-10-12 13:24:00,1,,79.57
676.0,580,4,620.44,3,4,4,11,344,Champions,2024-02-29 07:11:00,1,448.0,155.11
678.0,647,2,228.1,3,3,3,9,333,Loyal Customers,2023-12-24 16:21:00,1,1040.0,114.05
681.0,350,1,124.57,4,1,2,7,412,Potential Loyalist,2024-10-16 11:34:00,1,,124.57
685.0,1404,2,158.67,2,3,2,7,232,Potential Loyalist,2021-11-27 06:41:00,1,287.0,79.335
686.0,1758,1,20.96,2,1,1,4,211,At Risk,2020-12-08 19:47:00,1,,20.96
688.0,1851,1,106.93,1,1,2,4,112,At Risk,2020-09-06 21:54:00,1,,106.93
690.0,2300,1,137.57,1,1,2,4,112,At Risk,2019-06-15 22:12:00,1,,137.57
691.0,1154,1,64.32,3,1,1,5,311,Potential Loyalist,2022-08-04 17:02:00,1,,64.32
694.0,1263,2,215.16,2,3,3,8,233,Loyal Customers,2022-04-17 07:48:00,1,232.0,107.58
695.0,1217,1,279.12,3,1,3,7,313,Potential Loyalist,2022-06-02 03:28:00,1,,279.12
696.0,2260,1,206.35,1,1,3,5,113,Potential Loyalist,2019-07-25 10:42:00,1,,206.35
697.0,2453,1,11.81,1,1,1,3,111,At Risk,2019-01-13 18:35:00,1,,11.81
698.0,1647,1,88.11,2,1,2,5,212,Potential Loyalist,2021-03-29 06:03:00,1,,88.11
699.0,1746,2,128.66,2,3,2,7,232,Potential Loyalist,2020-12-20 09:19:00,1,33.0,64.33
700.0,2706,1,255.09,1,1,3,5,113,Potential Loyalist,2018-05-05 21:49:00,1,,255.09
702.0,1196,2,457.57,3,3,4,10,334,Champions,2022-06-23 21:14:00,1,1041.0,228.785
703.0,1645,1,157.46,2,1,2,5,212,Potential Loyalist,2021-03-31 02:08:00,1,,157.46
705.0,499,1,209.43,4,1,3,8,413,Loyal Customers,2024-05-20 04:14:00,1,,209.43
706.0,836,1,85.77,3,1,2,6,312,Potential Loyalist,2023-06-18 11:39:00,1,,85.77
709.0,1834,1,45.94,1,1,1,3,111,At Risk,2020-09-23 18:10:00,1,,45.94
711.0,315,3,448.45000000000005,4,4,4,12,444,Champions,2024-11-20 12:55:00,1,887.0,149.48333333333335
712.0,1743,2,134.49,2,3,2,7,232,Potential Loyalist,2020-12-23 18:18:00,1,146.0,67.245
713.0,1252,1,243.6,2,1,3,6,213,Potential Loyalist,2022-04-28 05:12:00,1,,243.6
714.0,1454,1,143.85,2,1,2,5,212,Potential Loyalist,2021-10-08 05:56:00,1,,143.85
717.0,1439,1,287.35,2,1,3,6,213,Potential Loyalist,2021-10-23 22:09:00,1,,287.35
718.0,1334,1,61.4,2,1,1,4,211,At Risk,2022-02-05 13:53:00,1,,61.4
720.0,608,2,196.31,3,3,3,9,333,Loyal Customers,2024-02-01 08:42:00,1,1039.0,98.155
722.0,2280,1,418.53,1,1,4,6,114,Potential Loyalist,2019-07-05 02:04:00,1,,418.53
723.0,1343,2,143.03,2,3,2,7,232,Potential Loyalist,2022-01-27 02:15:00,1,311.0,71.515
727.0,2058,1,474.54,1,1,4,6,114,Potential Loyalist,2020-02-12 10:33:00,1,,474.54
728.0,714,1,204.65,3,1,3,7,313,Potential Loyalist,2023-10-18 10:03:00,1,,204.65
729.0,299,2,404.34,4,3,4,11,434,Champions,2024-12-06 13:43:00,1,1304.0,202.17
730.0,1705,1,42.25,2,1,1,4,211,At Risk,2021-01-30 06:22:00,1,,42.25
732.0,1604,3,407.63,2,4,4,10,244,Champions,2021-05-11 14:32:00,1,422.0,135.87666666666667
733.0,1657,2,214.45,2,3,3,8,233,Loyal Customers,2021-03-19 18:00:00,1,463.0,107.225
734.0,537,1,55.91,4,1,1,6,411,Potential Loyalist,2024-04-12 10:00:00,1,,55.91
736.0,758,2,140.29,3,3,2,8,332,Loyal Customers,2023-09-04 06:13:00,1,1042.0,70.145
737.0,1027,2,636.03,3,3,4,10,334,Champions,2022-12-09 22:23:00,1,435.0,318.015
738.0,1926,2,78.97,1,3,1,5,131,Potential Loyalist,2020-06-23 09:01:00,1,218.0,39.485
741.0,204,3,395.16,4,4,4,12,444,Champions,2025-03-11 13:34:00,1,1204.0,131.72
745.0,832,1,661.71,3,1,4,8,314,Loyal Customers,2023-06-22 10:21:00,1,,661.71
746.0,2253,1,147.3,1,1,2,4,112,At Risk,2019-08-01 05:56:00,1,,147.3
747.0,2687,1,40.15,1,1,1,3,111,At Risk,2018-05-24 10:12:00,1,,40.15
749.0,714,1,224.96,3,1,3,7,313,Potential Loyalist,2023-10-18 21:33:00,1,,224.96
750.0,2771,1,153.16,1,1,2,4,112,At Risk,2018-03-01 15:51:00,1,,153.16
751.0,1737,1,58.72,2,1,1,4,211,At Risk,2020-12-29 02:59:00,1,,58.72
756.0,2100,1,151.42,1,1,2,4,112,At Risk,2020-01-01 12:33:00,1,,151.42
758.0,231,3,164.83999999999997,4,4,2,10,442,Champions,2025-02-12 20:32:00,1,1114.0,54.94666666666666
762.0,1111,2,734.67,3,3,4,10,334,Champions,2022-09-16 06:37:00,1,651.0,367.335
766.0,1525,1,199.17,2,1,3,6,213,Potential Loyalist,2021-07-29 13:56:00,1,,199.17
767.0,800,1,225.58,3,1,3,7,313,Potential Loyalist,2023-07-24 13:59:00,1,,225.58
771.0,17,2,370.16,4,3,4,11,434,Champions,2025-09-14 22:54:00,0,1023.0,185.08
772.0,258,1,77.38,4,1,1,6,411,Potential Loyalist,2025-01-16 02:00:00,1,,77.38
773.0,1266,1,126.89,2,1,2,5,212,Potential Loyalist,2022-04-14 08:31:00,1,,126.89
776.0,309,1,157.98,4,1,2,7,412,Potential Loyalist,2024-11-26 14:20:00,1,,157.98
778.0,2008,2,337.54999999999995,1,3,4,8,134,Loyal Customers,2020-04-02 16:40:00,1,414.0,168.77499999999998
779.0,105,2,45.22,4,3,1,8,431,Loyal Customers,2025-06-18 04:04:00,0,467.0,22.61
782.0,2314,1,123.99,1,1,2,4,112,At Risk,2019-06-01 05:28:00,1,,123.99
783.0,331,1,153.24,4,1,2,7,412,Potential Loyalist,2024-11-04 19:24:00,1,,153.24
785.0,264,3,472.89,4,4,4,12,444,Champions,2025-01-10 23:58:00,1,547.0,157.63
786.0,2129,1,66.25,1,1,1,3,111,At Risk,2019-12-03 17:47:00,1,,66.25
788.0,2140,1,143.39,1,1,2,4,112,At Risk,2019-11-22 09:56:00,1,,143.39
791.0,680,1,80.05,3,1,1,5,311,Potential Loyalist,2023-11-21 22:38:00,1,,80.05
793.0,749,1,104.47,3,1,2,6,312,Potential Loyalist,2023-09-13 01:23:00,1,,104.47
795.0,1873,2,107.3,1,3,2,6,132,Potential Loyalist,2020-08-15 20:49:00,1,556.0,53.65
798.0,461,1,31.54,4,1,1,6,411,Potential Loyalist,2024-06-27 05:24:00,1,,31.54
799.0,1708,1,1908.96,2,1,4,7,214,Potential Loyalist,2021-01-27 16:04:00,1,,1908.96
800.0,183,1,98.38,4,1,2,7,412,Potential Loyalist,2025-04-01 04:18:00,1,,98.38
801.0,1597,1,218.27,2,1,3,6,213,Potential Loyalist,2021-05-18 03:07:00,1,,218.27
805.0,2655,1,254.04,1,1,3,5,113,Potential Loyalist,2018-06-25 20:55:00,1,,254.04
806.0,1085,1,142.9,3,1,2,6,312,Potential Loyalist,2022-10-12 09:46:00,1,,142.9
807.0,396,2,528.4300000000001,4,3,4,11,434,Champions,2024-08-31 02:36:00,1,485.0,264.21500000000003
813.0,300,3,213.04000000000002,4,4,3,11,443,Champions,2024-12-05 07:14:00,1,886.0,71.01333333333334
814.0,2819,1,70.93,1,1,1,3,111,At Risk,2018-01-12 10:53:00,1,,70.93
815.0,2377,1,45.4,1,1,1,3,111,At Risk,2019-03-30 14:48:00,1,,45.4
816.0,362,2,110.78,4,3,2,9,432,Loyal Customers,2024-10-04 18:11:00,1,2355.0,55.39
817.0,2657,1,92.92,1,1,2,4,112,At Risk,2018-06-23 09:27:00,1,,92.92
818.0,64,2,342.99,4,3,4,11,434,Champions,2025-07-29 02:27:00,0,1672.0,171.495
819.0,892,2,518.46,3,3,4,10,334,Champions,2023-04-23 14:19:00,1,678.0,259.23
820.0,2294,1,168.52,1,1,2,4,112,At Risk,2019-06-21 13:43:00,1,,168.52
821.0,484,1,184.58,4,1,3,8,413,Loyal Customers,2024-06-04 19:36:00,1,,184.58
825.0,1360,1,108.13,2,1,2,5,212,Potential Loyalist,2022-01-10 15:57:00,1,,108.13
826.0,1572,1,16.88,2,1,1,4,211,At Risk,2021-06-12 15:32:00,1,,16.88
828.0,1473,1,361.03,2,1,4,7,214,Potential Loyalist,2021-09-19 05:02:00,1,,361.03
829.0,1308,1,39.91,2,1,1,4,211,At Risk,2022-03-03 18:18:00,1,,39.91
831.0,1060,1,49.16,3,1,1,5,311,Potential Loyalist,2022-11-06 18:12:00,1,,49.16
832.0,748,1,127.0,3,1,2,6,312,Potential Loyalist,2023-09-14 13:00:00,1,,127.0
833.0,112,1,350.72,4,1,4,9,414,Loyal Customers,2025-06-11 22:36:00,0,,350.72
834.0,1644,2,364.22,2,3,4,9,234,Loyal Customers,2021-04-01 22:14:00,1,28.0,182.11
835.0,138,2,73.14,4,3,1,8,431,Loyal Customers,2025-05-16 16:02:00,0,561.0,36.57
837.0,1387,1,140.36,2,1,2,5,212,Potential Loyalist,2021-12-14 02:16:00,1,,140.36
838.0,1120,1,50.59,3,1,1,5,311,Potential Loyalist,2022-09-07 11:39:00,1,,50.59
840.0,922,2,541.11,3,3,4,10,334,Champions,2023-03-24 20:01:00,1,911.0,270.555
841.0,2368,1,206.72,1,1,3,5,113,Potential Loyalist,2019-04-09 00:03:00,1,,206.72
842.0,1505,2,174.19,2,3,3,8,233,Loyal Customers,2021-08-18 08:44:00,1,689.0,87.095
843.0,1647,2,227.43,2,3,3,8,233,Loyal Customers,2021-03-29 14:31:00,1,846.0,113.715
844.0,1420,1,177.29,2,1,3,6,213,Potential Loyalist,2021-11-11 11:17:00,1,,177.29
846.0,1538,1,458.69,2,1,4,7,214,Potential Loyalist,2021-07-16 02:50:00,1,,458.69
848.0,2407,1,34.22,1,1,1,3,111,At Risk,2019-02-28 03:20:00,1,,34.22
850.0,1674,1,144.87,2,1,2,5,212,Potential Loyalist,2021-03-02 20:40:00,1,,144.87
852.0,1890,1,130.28,1,1,2,4,112,At Risk,2020-07-29 15:13:00,1,,130.28
853.0,702,1,105.45,3,1,2,6,312,Potential Loyalist,2023-10-30 06:42:00,1,,105.45
854.0,2359,1,260.38,1,1,3,5,113,Potential Loyalist,2019-04-17 04:09:00,1,,260.38
856.0,1808,1,263.05,2,1,3,6,213,Potential Loyalist,2020-10-19 15:28:00,1,,263.05
858.0,1278,1,58.72,2,1,1,4,211,At Risk,2022-04-02 04:59:00,1,,58.72
861.0,992,1,104.67,3,1,2,6,312,Potential Loyalist,2023-01-13 02:03:00,1,,104.67
863.0,1882,2,302.37,1,3,3,7,133,Potential Loyalist,2020-08-06 15:54:00,1,634.0,151.185
864.0,1448,1,102.12,2,1,2,5,212,Potential Loyalist,2021-10-14 04:40:00,1,,102.12
865.0,963,2,445.16,3,3,4,10,334,Champions,2023-02-11 21:05:00,1,700.0,222.58
868.0,2440,1,64.43,1,1,1,3,111,At Risk,2019-01-26 16:09:00,1,,64.43
869.0,1585,1,103.58,2,1,2,5,212,Potential Loyalist,2021-05-30 15:08:00,1,,103.58
870.0,714,2,183.61,3,3,3,9,333,Loyal Customers,2023-10-18 08:33:00,1,939.0,91.805
872.0,2589,1,32.82,1,1,1,3,111,At Risk,2018-08-30 04:57:00,1,,32.82
873.0,335,1,109.79,4,1,2,7,412,Potential Loyalist,2024-10-31 11:39:00,1,,109.79
874.0,74,1,184.26,4,1,3,8,413,Loyal Customers,2025-07-19 19:14:00,0,,184.26
876.0,1711,2,989.6800000000001,2,3,4,9,234,Loyal Customers,2021-01-24 00:53:00,1,967.0,494.84000000000003
878.0,1938,1,45.24,1,1,1,3,111,At Risk,2020-06-11 03:02:00,1,,45.24
879.0,2489,1,70.6,1,1,1,3,111,At Risk,2018-12-08 15:27:00,1,,70.6
881.0,469,2,248.13,4,3,3,10,433,Champions,2024-06-19 11:55:00,1,1921.0,124.065
883.0,2396,1,42.8,1,1,1,3,111,At Risk,2019-03-11 05:19:00,1,,42.8
886.0,2340,1,194.61,1,1,3,5,113,Potential Loyalist,2019-05-06 23:19:00,1,,194.61
887.0,361,3,366.44,4,4,4,12,444,Champions,2024-10-05 17:16:00,1,701.0,122.14666666666666
888.0,2705,1,269.6,1,1,3,5,113,Potential Loyalist,2018-05-06 20:08:00,1,,269.6
892.0,551,2,288.54,4,3,3,10,433,Champions,2024-03-29 04:07:00,1,476.0,144.27
894.0,1772,1,158.97,2,1,2,5,212,Potential Loyalist,2020-11-24 05:08:00,1,,158.97
895.0,27,1,101.51,4,1,2,7,412,Potential Loyalist,2025-09-04 07:57:00,0,,101.51
896.0,1514,2,86.2,2,3,2,7,232,Potential Loyalist,2021-08-09 12:36:00,1,1200.0,43.1
897.0,1652,1,191.3,2,1,3,6,213,Potential Loyalist,2021-03-24 23:01:00,1,,191.3
898.0,2461,1,286.0,1,1,3,5,113,Potential Loyalist,2019-01-05 12:38:00,1,,286.0
899.0,1506,2,157.31,2,3,2,7,232,Potential Loyalist,2021-08-17 18:49:00,1,120.0,78.655
902.0,1650,1,239.67,2,1,3,6,213,Potential Loyalist,2021-03-26 06:50:00,1,,239.67
903.0,795,1,278.34,3,1,3,7,313,Potential Loyalist,2023-07-29 13:58:00,1,,278.34
908.0,379,2,432.54999999999995,4,3,4,11,434,Champions,2024-09-17 13:20:00,1,2416.0,216.27499999999998
909.0,2500,1,41.58,1,1,1,3,111,At Risk,2018-11-27 07:28:00,1,,41.58
912.0,1788,1,86.34,2,1,2,5,212,Potential Loyalist,2020-11-08 21:52:00,1,,86.34
913.0,121,1,317.19,4,1,4,9,414,Loyal Customers,2025-06-02 12:19:00,0,,317.19
914.0,1998,1,176.41,1,1,3,5,113,Potential Loyalist,2020-04-12 06:05:00,1,,176.41
915.0,2464,1,207.24,1,1,3,5,113,Potential Loyalist,2019-01-02 23:28:00,1,,207.24
916.0,1632,1,38.69,2,1,1,4,211,At Risk,2021-04-13 01:42:00,1,,38.69
917.0,1565,2,166.39,2,3,2,7,232,Potential Loyalist,2021-06-19 18:42:00,1,251.0,83.195
918.0,1628,1,182.14,2,1,3,6,213,Potential Loyalist,2021-04-17 10:10:00,1,,182.14
919.0,1655,2,369.91,2,3,4,9,234,Loyal Customers,2021-03-21 07:55:00,1,486.0,184.955
922.0,269,1,73.79,4,1,1,6,411,Potential Loyalist,2025-01-05 03:29:00,1,,73.79
923.0,2063,1,345.74,1,1,4,6,114,Potential Loyalist,2020-02-07 08:55:00,1,,345.74
925.0,2651,1,118.57,1,1,2,4,112,At Risk,2018-06-29 08:01:00,1,,118.57
927.0,607,2,261.83,3,3,3,9,333,Loyal Customers,2024-02-02 05:43:00,1,1051.0,130.915
929.0,314,1,299.52,4,1,3,8,413,Loyal Customers,2024-11-21 02:52:00,1,,299.52
930.0,615,3,254.02000000000004,3,4,3,10,343,Champions,2024-01-25 12:44:00,1,880.0,84.67333333333335
940.0,186,3,473.49,4,4,4,12,444,Champions,2025-03-29 04:26:00,1,506.0,157.83
943.0,1863,2,460.17,1,3,4,8,134,Loyal Customers,2020-08-25 15:23:00,1,577.0,230.085
944.0,1442,2,142.62,2,3,2,7,232,Potential Loyalist,2021-10-20 05:18:00,1,264.0,71.31
946.0,187,1,215.02,4,1,3,8,413,Loyal Customers,2025-03-28 06:51:00,1,,215.02
947.0,515,1,228.08,4,1,3,8,413,Loyal Customers,2024-05-04 07:07:00,1,,228.08
948.0,59,3,564.64,4,4,4,12,444,Champions,2025-08-03 12:07:00,0,848.0,188.21333333333334
949.0,1039,2,246.81,3,3,3,9,333,Loyal Customers,2022-11-27 22:40:00,1,1387.0,123.405
951.0,899,1,217.93,3,1,3,7,313,Potential Loyalist,2023-04-16 12:18:00,1,,217.93
955.0,89,1,182.25,4,1,3,8,413,Loyal Customers,2025-07-04 04:11:00,0,,182.25
956.0,22,2,270.77,4,3,3,10,433,Champions,2025-09-09 17:16:00,0,630.0,135.385
957.0,763,2,105.35,3,3,2,8,332,Loyal Customers,2023-08-30 05:08:00,1,764.0,52.675
960.0,501,1,53.5,4,1,1,6,411,Potential Loyalist,2024-05-18 02:09:00,1,,53.5
963.0,364,1,45.18,4,1,1,6,411,Potential Loyalist,2024-10-02 13:23:00,1,,45.18
967.0,528,1,92.11,4,1,2,7,412,Potential Loyalist,2024-04-21 02:39:00,1,,92.11
968.0,455,2,666.0799999999999,4,3,4,11,434,Champions,2024-07-03 12:29:00,1,260.0,333.03999999999996
972.0,311,1,206.52,4,1,3,8,413,Loyal Customers,2024-11-24 22:02:00,1,,206.52
973.0,675,1,643.31,3,1,4,8,314,Loyal Customers,2023-11-26 01:22:00,1,,643.31
974.0,65,4,826.48,4,4,4,12,444,Champions,2025-07-28 12:53:00,0,105.0,206.62
976.0,281,2,252.06,4,3,3,10,433,Champions,2024-12-24 14:31:00,1,937.0,126.03
979.0,297,2,419.61,4,3,4,11,434,Champions,2024-12-08 12:28:00,1,537.0,209.805
983.0,1342,2,135.15,2,3,2,7,232,Potential Loyalist,2022-01-29 00:16:00,1,872.0,67.575
984.0,558,1,153.42,4,1,2,7,412,Potential Loyalist,2024-03-22 14:00:00,1,,153.42
985.0,112,3,212.88,4,4,3,11,443,Champions,2025-06-11 13:36:00,0,1224.0,70.96
