return_id,order_id,order_item_id,return_date,return_reason_code,item_condition,processing_outcome,return_channel,refund_amount,restocking_fee
275,3803,7976,2023-09-06 16:25:50,faulty_item,new,restocked,mail_back,25.44,0.75
276,3818,8003,2020-08-02 16:11:50,size_fit_issue,used_lightly,restocked,mail_back,61.4,0.09
277,3823,8016,2023-08-25 02:12:40,damaged_in_transit,used_lightly,restocked,mail_back,28.74,0.2
278,3835,8043,2021-09-30 04:41:31,late_delivery,new,restocked,mail_back,111.4,3.3
279,3873,8130,2021-03-06 10:06:20,fraudulent_claim,damaged,resold_outlet,courier_pickup,20.03,0.48
280,3884,8148,2019-01-07 20:21:25,faulty_item,used_lightly,scrapped,courier_pickup,66.07,1.67
281,3892,8161,2023-08-11 20:04:21,wrong_item_sent,new,restocked,store_dropoff,88.51,2.15
282,3916,8214,2023-05-28 10:20:09,faulty_item,new,resold_outlet,store_dropoff,20.79,0.17
283,3918,8217,2022-01-13 21:53:06,fraudulent_claim,used_lightly,scrapped,courier_pickup,10.62,0.07
284,3919,8222,2024-11-02 02:37:03,changed_mind,used_lightly,restocked,mail_back,37.97,0.22
285,3921,8226,2024-04-07 10:41:55,damaged_in_transit,damaged,scrapped,store_dropoff,24.04,0.11
286,3924,8234,2025-02-02 00:48:47,faulty_item,new,restocked,mail_back,30.32,0.42
287,3926,8239,2023-04-15 21:00:11,changed_mind,new,resold_outlet,mail_back,22.07,0.28
288,3948,8280,2021-03-01 08:24:40,wrong_item_sent,new,restocked,store_dropoff,22.43,0.5
289,3960,8305,2024-08-31 04:55:18,damaged_in_transit,damaged,restocked,mail_back,37.01,0.1
290,3960,8306,2024-09-21 04:55:18,size_fit_issue,new,restocked,mail_back,20.96,0.61
291,3989,8359,2023-10-09 11:38:46,size_fit_issue,new,resold_outlet,courier_pickup,21.3,0.01
292,4006,8399,2019-12-05 15:56:00,faulty_item,new,restocked,mail_back,68.57,1.4
293,4016,8418,2020-10-12 04:36:55,faulty_item,used_lightly,restocked,store_dropoff,40.08,0.53
294,4025,8437,2022-03-25 16:13:08,late_delivery,new,scrapped,courier_pickup,17.78,0.36
295,4070,8536,2020-01-20 12:56:10,size_fit_issue,used_lightly,restocked,mail_back,33.46,0.61
296,4077,8553,2021-08-05 10:06:59,fraudulent_claim,new,restocked,mail_back,23.31,0.05
297,4083,8566,2023-12-14 03:51:13,faulty_item,used_lightly,restocked,store_dropoff,8.87,0.16
298,4091,8585,2021-03-04 17:47:35,size_fit_issue,new,resold_outlet,mail_back,26.91,0.01
299,4097,8602,2021-07-12 05:02:45,size_fit_issue,used_lightly,scrapped,store_dropoff,28.42,0.75
300,4116,8645,2021-12-23 11:54:51,damaged_in_transit,used_lightly,resold_outlet,store_dropoff,40.75,0.28
301,4124,8664,2018-05-28 20:35:11,changed_mind,used_lightly,restocked,courier_pickup,153.04,1.97
302,4130,8675,2025-09-04 17:50:02,fraudulent_claim,new,restocked,mail_back,113.78,0.0
303,4135,8685,2025-08-04 22:20:31,wrong_item_sent,new,resold_outlet,courier_pickup,175.02,2.89
304,4142,8702,2022-02-24 03:30:21,damaged_in_transit,new,resold_outlet,mail_back,30.28,0.49
305,4169,8757,2021-03-12 06:55:36,damaged_in_transit,new,resold_outlet,courier_pickup,132.47,3.32
306,4169,8759,2021-03-07 06:55:36,late_delivery,used_lightly,restocked,mail_back,26.14,0.46
307,4170,8761,2023-06-18 13:10:22,late_delivery,new,resold_outlet,courier_pickup,15.65,0.29
308,4195,8812,2024-04-03 02:26:12,changed_mind,damaged,restocked,store_dropoff,552.38,15.04
309,4205,8832,2023-10-09 06:28:36,wrong_item_sent,damaged,restocked,mail_back,38.91,1.0
310,4210,8841,2019-07-06 00:56:56,damaged_in_transit,new,restocked,courier_pickup,71.63,0.51
311,4213,8849,2024-04-29 16:11:48,late_delivery,new,restocked,mail_back,31.93,0.58
312,4298,9041,2020-08-29 18:18:30,damaged_in_transit,new,restocked,mail_back,15.19,0.18
313,4313,9073,2023-06-30 20:08:33,late_delivery,new,restocked,courier_pickup,178.41,4.17
314,4327,9104,2025-06-03 19:58:39,fraudulent_claim,new,restocked,store_dropoff,22.44,0.6
315,4349,9153,2024-07-30 02:32:29,changed_mind,new,scrapped,courier_pickup,64.38,1.26
316,4350,9158,2022-08-28 17:20:28,damaged_in_transit,new,restocked,mail_back,29.24,0.76
317,4390,9247,2019-11-08 08:21:04,fraudulent_claim,used_lightly,scrapped,mail_back,61.56,0.32
318,4418,9308,2020-01-19 20:56:06,wrong_item_sent,new,scrapped,courier_pickup,41.98,0.6
319,4435,9343,2025-05-29 22:34:28,faulty_item,used_lightly,scrapped,mail_back,42.0,0.61
320,4440,9354,2025-07-29 12:21:57,changed_mind,new,scrapped,mail_back,25.31,0.63
321,4459,9394,2024-11-09 06:53:32,fraudulent_claim,used_lightly,restocked,courier_pickup,35.76,0.56
322,4471,9418,2021-05-06 05:40:43,late_delivery,new,resold_outlet,mail_back,38.89,0.97
323,4491,9457,2025-08-24 01:43:06,damaged_in_transit,new,resold_outlet,mail_back,26.99,0.13
324,4495,9466,2025-08-08 01:00:09,size_fit_issue,used_lightly,resold_outlet,mail_back,211.44,1.07
325,4497,9475,2025-09-24 18:23:11,changed_mind,new,scrapped,store_dropoff,17.9,0.02
326,4536,9544,2021-01-18 23:27:06,faulty_item,damaged,restocked,mail_back,43.93,0.05
327,4542,9557,2022-01-11 05:25:53,damaged_in_transit,used_lightly,restocked,mail_back,21.92,0.24
328,4546,9566,2021-06-30 21:05:05,late_delivery,new,resold_outlet,mail_back,12.74,0.26
329,4566,9613,2023-05-13 15:58:28,changed_mind,new,restocked,mail_back,17.99,0.44
330,4593,9662,2020-12-07 14:56:54,late_delivery,used_lightly,restocked,courier_pickup,31.84,0.39
331,4600,9682,2022-02-09 10:49:45,faulty_item,used_lightly,restocked,mail_back,14.19,0.15
332,4606,9692,2020-04-25 17:17:07,faulty_item,damaged,resold_outlet,courier_pickup,39.34,0.42
333,4621,9721,2025-08-22 23:56:44,changed_mind,damaged,restocked,store_dropoff,16.86,0.36
334,4622,9723,2020-05-09 02:45:39,faulty_item,damaged,resold_outlet,mail_back,33.12,0.18
335,4633,9742,2025-11-21 10:22:41,fraudulent_claim,used_lightly,restocked,courier_pickup,41.76,0.35
336,4649,9770,2021-04-09 12:49:57,size_fit_issue,new,restocked,mail_back,126.14,2.04
337,4652,9781,2018-08-24 23:20:42,changed_mind,new,restocked,store_dropoff,122.42,2.56
338,4653,9783,2022-11-01 11:34:53,wrong_item_sent,used_lightly,scrapped,store_dropoff,95.32,0.14
339,4663,9806,2024-09-16 19:58:53,late_delivery,new,restocked,mail_back,172.35,1.96
340,4675,9841,2024-05-26 05:15:03,late_delivery,new,restocked,mail_back,13.18,0.04
341,4677,9844,2022-04-17 14:58:09,changed_mind,new,restocked,mail_back,10.83,0.26
342,4724,9935,2023-07-08 21:33:22,size_fit_issue,damaged,restocked,courier_pickup,35.73,0.42
343,4729,9943,2020-04-28 21:32:30,faulty_item,used_lightly,resold_outlet,store_dropoff,13.77,0.3
344,4742,9966,2021-02-24 03:38:16,late_delivery,damaged,restocked,store_dropoff,35.23,0.28
345,4759,10005,2023-01-18 02:26:52,damaged_in_transit,new,scrapped,mail_back,25.37,0.06
346,4765,10018,2020-02-23 13:13:03,changed_mind,damaged,restocked,courier_pickup,46.05,1.21
347,4772,10029,2022-02-22 01:10:29,faulty_item,new,scrapped,store_dropoff,79.46,1.5
348,4782,10057,2023-09-09 14:34:23,wrong_item_sent,used_lightly,restocked,mail_back,36.79,0.98
349,4803,10101,2023-06-11 01:30:47,damaged_in_transit,new,restocked,courier_pickup,16.51,0.45
350,4821,10141,2019-05-27 09:23:13,wrong_item_sent,new,restocked,mail_back,1238.75,31.92
351,4829,10159,2020-09-19 13:05:08,fraudulent_claim,used_lightly,restocked,courier_pickup,16.51,0.03
352,4833,10168,2020-04-04 16:45:25,damaged_in_transit,new,restocked,mail_back,9.25,0.06
353,4835,10172,2025-05-19 21:12:07,size_fit_issue,new,restocked,mail_back,175.43,4.05
354,4837,10175,2020-05-14 05:07:30,late_delivery,used_lightly,scrapped,courier_pickup,39.32,0.76
355,4839,10181,2020-07-07 18:09:17,size_fit_issue,new,restocked,mail_back,44.4,0.28
356,4850,10203,2025-08-03 03:58:03,wrong_item_sent,used_lightly,restocked,mail_back,172.06,4.47
357,4852,10207,2022-06-22 11:18:08,wrong_item_sent,damaged,resold_outlet,courier_pickup,59.93,0.73
358,4869,10243,2024-01-16 19:26:15,late_delivery,new,resold_outlet,mail_back,208.55,2.96
359,4911,10328,2019-11-28 11:53:01,fraudulent_claim,new,restocked,mail_back,79.89,1.67
360,4934,10381,2023-01-09 11:37:25,late_delivery,new,resold_outlet,courier_pickup,19.73,0.44
361,4946,10408,2025-03-15 00:15:34,size_fit_issue,used_lightly,restocked,courier_pickup,27.06,0.28
362,4962,10443,2024-08-04 05:18:51,fraudulent_claim,new,scrapped,mail_back,157.0,0.58
363,4971,10462,2023-03-13 16:35:05,changed_mind,used_lightly,scrapped,courier_pickup,20.05,0.31
364,4975,10469,2023-12-02 23:37:13,fraudulent_claim,new,resold_outlet,mail_back,137.0,2.53
365,4984,10485,2020-03-20 10:47:21,wrong_item_sent,new,restocked,mail_back,24.09,0.44
366,5019,10561,2018-05-03 22:05:52,late_delivery,used_lightly,restocked,store_dropoff,20.18,0.22
367,5023,10572,2021-11-15 00:11:52,wrong_item_sent,used_lightly,restocked,mail_back,21.84,0.31
368,5047,10626,2021-05-24 07:11:39,size_fit_issue,damaged,restocked,mail_back,232.17,5.14
369,5059,10652,2020-09-29 13:37:40,faulty_item,new,restocked,mail_back,198.42,2.35
370,5061,10656,2020-02-03 06:54:06,wrong_item_sent,new,restocked,courier_pickup,58.17,0.52
371,5079,10696,2025-05-30 10:31:51,wrong_item_sent,new,restocked,courier_pickup,27.62,0.36
372,5085,10710,2021-07-17 05:12:34,damaged_in_transit,new,restocked,mail_back,38.34,0.85
373,5107,10757,2020-11-15 13:52:26,size_fit_issue,used_lightly,restocked,store_dropoff,17.51,0.4
374,5116,10774,2024-12-05 00:39:45,changed_mind,used_lightly,resold_outlet,mail_back,20.49,0.61
375,5141,10829,2023-04-24 21:29:11,wrong_item_sent,new,restocked,courier_pickup,21.86,0.26
376,5143,10834,2018-12-08 17:35:49,late_delivery,used_lightly,restocked,store_dropoff,368.47,7.47
377,5144,10838,2022-09-13 10:47:05,faulty_item,used_lightly,resold_outlet,mail_back,1232.92,11.85
378,5170,10895,2024-04-17 03:13:53,late_delivery,used_lightly,resold_outlet,store_dropoff,7.29,0.2
379,5171,10899,2025-02-11 16:45:38,damaged_in_transit,used_lightly,restocked,mail_back,15.65,0.2
380,5195,10952,2025-02-03 22:46:22,wrong_item_sent,new,restocked,mail_back,38.43,1.04
381,5201,10962,2025-03-10 03:42:54,faulty_item,damaged,scrapped,mail_back,38.81,0.92
382,5208,10980,2024-05-02 01:48:41,faulty_item,used_lightly,resold_outlet,mail_back,128.17,3.77
383,5222,11012,2025-08-18 19:26:42,fraudulent_claim,used_lightly,resold_outlet,mail_back,286.29,3.57
384,5298,11178,2019-12-22 00:57:04,damaged_in_transit,new,restocked,mail_back,890.23,18.84
385,5300,11181,2018-07-26 11:23:30,wrong_item_sent,new,restocked,mail_back,25.33,0.38
386,5307,11195,2022-05-08 04:48:03,late_delivery,used_lightly,resold_outlet,store_dropoff,18.25,0.14
387,5325,11233,2020-07-07 20:32:07,late_delivery,new,restocked,store_dropoff,34.78,0.67
388,5348,11279,2025-04-05 22:06:45,late_delivery,new,scrapped,mail_back,17.22,0.42
389,5351,11284,2020-04-25 21:57:52,size_fit_issue,damaged,resold_outlet,mail_back,19.95,0.2
390,5367,11317,2023-09-26 22:32:53,faulty_item,new,restocked,mail_back,37.97,0.43
391,5368,11323,2020-09-14 04:24:01,damaged_in_transit,used_lightly,restocked,mail_back,30.41,0.54
392,5373,11329,2021-11-10 17:41:03,wrong_item_sent,new,scrapped,mail_back,27.63,0.03
393,5391,11377,2023-05-24 20:44:35,changed_mind,damaged,restocked,mail_back,17.24,0.25
394,5417,11430,2020-10-05 08:30:29,size_fit_issue,new,restocked,courier_pickup,43.15,0.96
395,5425,11444,2018-06-18 15:33:18,changed_mind,used_lightly,resold_outlet,mail_back,40.64,0.69
396,5467,11536,2023-12-09 00:36:07,faulty_item,new,restocked,mail_back,36.44,0.79
397,5472,11550,2021-01-09 03:06:13,fraudulent_claim,new,resold_outlet,mail_back,43.75,0.24
398,5504,11612,2021-10-21 23:18:36,size_fit_issue,new,restocked,mail_back,216.61,3.93
399,5519,11645,2024-01-21 07:02:30,late_delivery,new,resold_outlet,mail_back,46.6,1.26
400,5531,11673,2021-01-29 21:22:43,late_delivery,new,restocked,mail_back,184.76,4.21
401,5592,11797,2025-03-28 03:24:44,damaged_in_transit,new,restocked,mail_back,28.53,0.72
402,5607,11828,2024-12-22 08:24:03,late_delivery,new,scrapped,store_dropoff,30.62,0.19
403,5610,11834,2025-01-13 08:07:58,changed_mind,new,restocked,courier_pickup,109.1,1.52
404,5645,11904,2019-05-11 07:24:58,size_fit_issue,new,resold_outlet,mail_back,24.66,0.12
405,5658,11933,2024-05-03 17:42:44,fraudulent_claim,new,resold_outlet,mail_back,24.83,0.0
406,5689,11987,2024-10-05 20:41:06,late_delivery,damaged,restocked,mail_back,19.41,0.04
407,5700,12006,2018-04-29 16:23:21,fraudulent_claim,new,resold_outlet,store_dropoff,27.32,0.42
408,5703,12012,2019-01-12 17:50:32,faulty_item,used_lightly,resold_outlet,courier_pickup,14.73,0.05
409,5737,12083,2020-01-10 06:44:36,changed_mind,new,resold_outlet,courier_pickup,107.0,1.81
410,5738,12086,2022-06-23 15:50:19,fraudulent_claim,used_lightly,restocked,store_dropoff,17.38,0.5
411,5739,12088,2023-09-07 14:23:39,size_fit_issue,used_lightly,restocked,courier_pickup,26.67,0.78
412,5744,12098,2018-02-16 00:32:02,faulty_item,used_lightly,resold_outlet,mail_back,30.29,0.17
413,5765,12141,2023-06-02 12:52:55,late_delivery,new,restocked,mail_back,18.74,0.31
414,5766,12144,2019-11-14 18:20:56,changed_mind,new,restocked,mail_back,200.45,0.3
415,5782,12172,2022-05-03 16:42:38,late_delivery,new,resold_outlet,mail_back,33.86,0.49
416,5786,12180,2021-09-12 15:30:01,late_delivery,new,restocked,mail_back,11.41,0.11
417,5788,12184,2021-07-23 19:32:39,late_delivery,new,scrapped,mail_back,17.52,0.22
418,5793,12193,2020-06-10 18:23:38,faulty_item,new,restocked,courier_pickup,12.41,0.27
419,5842,12287,2024-11-01 02:41:58,damaged_in_transit,new,scrapped,mail_back,51.25,0.5
420,5846,12295,2020-10-04 01:18:00,wrong_item_sent,new,restocked,mail_back,58.82,0.3
421,5900,12407,2023-03-05 07:10:33,changed_mind,used_lightly,restocked,mail_back,146.12,2.68
422,5955,12511,2019-05-19 12:04:23,late_delivery,new,restocked,courier_pickup,35.27,0.01
423,5960,12526,2021-03-16 13:39:55,fraudulent_claim,new,restocked,mail_back,28.2,0.4
424,5964,12538,2023-08-23 14:04:17,wrong_item_sent,used_lightly,scrapped,mail_back,21.69,0.12
425,5967,12548,2020-08-29 09:47:46,size_fit_issue,new,restocked,mail_back,31.29,0.74
426,5994,12597,2023-10-22 08:45:59,late_delivery,used_lightly,resold_outlet,courier_pickup,27.25,0.81
427,5997,12604,2023-11-03 00:25:48,size_fit_issue,new,resold_outlet,courier_pickup,44.0,1.3
428,6007,12626,2024-06-10 17:54:56,changed_mind,new,resold_outlet,courier_pickup,33.36,0.65
429,6012,12637,2020-05-08 09:41:59,size_fit_issue,damaged,resold_outlet,courier_pickup,17.85,0.5
430,6014,12642,2018-04-05 11:49:55,damaged_in_transit,new,scrapped,mail_back,32.43,0.36
431,6018,12648,2018-11-29 03:25:56,wrong_item_sent,new,restocked,courier_pickup,10.52,0.25
432,6019,12650,2020-02-08 13:30:46,changed_mind,new,scrapped,courier_pickup,24.45,0.19
433,6045,12710,2019-07-08 02:32:12,damaged_in_transit,used_lightly,restocked,courier_pickup,82.6,1.3
434,6048,12717,2019-11-29 17:11:02,fraudulent_claim,new,restocked,store_dropoff,35.68,0.42
435,6051,12721,2023-03-24 08:54:05,fraudulent_claim,new,restocked,mail_back,26.62,0.59
436,6062,12740,2024-05-17 01:09:35,damaged_in_transit,used_lightly,restocked,mail_back,39.56,1.06
437,6067,12753,2024-11-12 21:22:53,wrong_item_sent,new,resold_outlet,mail_back,30.53,0.46
438,6080,12790,2019-04-15 07:26:06,fraudulent_claim,damaged,resold_outlet,mail_back,49.32,0.99
439,6080,12791,2019-04-14 07:26:06,wrong_item_sent,new,restocked,store_dropoff,22.85,0.19
440,6081,12794,2020-04-13 16:58:59,size_fit_issue,new,scrapped,mail_back,18.03,0.16
441,6100,12835,2018-03-18 11:53:48,damaged_in_transit,used_lightly,resold_outlet,mail_back,18.3,0.04
442,6102,12840,2023-11-25 19:17:42,late_delivery,new,scrapped,store_dropoff,27.65,0.74
443,6124,12894,2022-09-17 00:46:22,faulty_item,used_lightly,restocked,mail_back,47.54,1.13
444,6132,12906,2025-04-18 21:23:42,late_delivery,new,resold_outlet,courier_pickup,135.02,0.94
445,6137,12923,2020-06-15 01:06:35,changed_mind,new,restocked,mail_back,36.14,0.36
446,6155,12963,2018-12-28 00:32:10,fraudulent_claim,used_lightly,restocked,store_dropoff,19.99,0.41
447,6191,13030,2019-01-22 03:49:57,faulty_item,used_lightly,scrapped,store_dropoff,9.8,0.13
448,6298,13254,2022-05-08 15:49:13,fraudulent_claim,new,scrapped,mail_back,25.37,0.35
449,6315,13289,2025-09-09 08:44:48,wrong_item_sent,damaged,restocked,mail_back,19.61,0.39
450,6324,13306,2024-10-29 02:09:59,size_fit_issue,new,scrapped,mail_back,31.07,0.81
451,6342,13348,2022-05-01 20:37:32,size_fit_issue,used_lightly,restocked,mail_back,20.0,0.4
452,6355,13373,2019-12-24 18:06:57,fraudulent_claim,used_lightly,scrapped,store_dropoff,146.22,3.35
453,6360,13385,2021-03-19 14:15:02,fraudulent_claim,damaged,resold_outlet,mail_back,41.94,0.92
454,6372,13407,2024-02-12 17:25:34,faulty_item,new,restocked,store_dropoff,19.25,0.05
455,6375,13411,2021-01-10 17:53:44,fraudulent_claim,used_lightly,restocked,mail_back,21.29,0.2
456,6376,13412,2023-05-15 16:22:01,faulty_item,new,restocked,store_dropoff,22.76,0.37
457,6377,13414,2021-04-12 17:58:02,wrong_item_sent,new,restocked,mail_back,339.0,5.73
458,6386,13438,2021-04-23 06:30:25,damaged_in_transit,used_lightly,scrapped,mail_back,9.54,0.15
459,6386,13439,2021-05-13 06:30:25,fraudulent_claim,used_lightly,resold_outlet,store_dropoff,63.63,0.41
460,6396,13460,2025-07-08 23:45:20,wrong_item_sent,new,resold_outlet,store_dropoff,14.61,0.43
461,6407,13484,2018-02-03 16:27:26,changed_mind,used_lightly,resold_outlet,mail_back,16.84,0.41
462,6420,13508,2019-02-18 00:54:19,changed_mind,new,restocked,courier_pickup,30.14,0.38
463,6425,13518,2024-01-09 17:36:11,faulty_item,used_lightly,restocked,courier_pickup,19.56,0.01
464,6428,13522,2021-02-27 21:06:25,size_fit_issue,used_lightly,scrapped,mail_back,23.84,0.22
465,6437,13546,2025-02-26 04:18:35,fraudulent_claim,new,restocked,mail_back,18.94,0.55
466,6490,13658,2024-04-26 01:06:05,wrong_item_sent,new,resold_outlet,store_dropoff,39.64,1.04
467,6492,13663,2020-02-05 11:23:08,damaged_in_transit,new,scrapped,courier_pickup,318.31,6.48
468,6502,13689,2021-03-08 05:12:00,changed_mind,new,scrapped,mail_back,71.97,1.78
469,6524,13738,2025-03-26 00:51:40,wrong_item_sent,damaged,resold_outlet,mail_back,22.73,0.31
470,6541,13767,2019-05-27 18:53:46,size_fit_issue,new,restocked,mail_back,25.99,0.12
471,6542,13769,2023-08-02 12:44:49,faulty_item,used_lightly,resold_outlet,courier_pickup,11.65,0.09
472,6551,13787,2022-02-21 22:32:51,changed_mind,new,scrapped,courier_pickup,25.07,0.38
473,6563,13811,2020-08-02 11:13:09,changed_mind,damaged,restocked,courier_pickup,36.49,0.52
474,6569,13824,2018-04-11 19:49:52,wrong_item_sent,damaged,restocked,mail_back,32.39,0.54
475,6581,13842,2023-03-08 06:18:45,size_fit_issue,new,restocked,mail_back,23.94,0.53
476,6582,13846,2023-01-27 04:51:57,faulty_item,new,restocked,mail_back,26.35,0.02
477,6584,13850,2024-07-14 19:58:52,changed_mind,used_lightly,resold_outlet,mail_back,39.76,0.92
478,6586,13857,2021-06-11 12:01:54,faulty_item,used_lightly,restocked,courier_pickup,16.16,0.08
479,6631,13945,2021-04-01 03:22:32,wrong_item_sent,used_lightly,scrapped,mail_back,18.36,0.2
480,6636,13952,2018-02-19 08:28:17,fraudulent_claim,new,restocked,courier_pickup,52.95,1.48
481,6643,13966,2025-02-28 04:05:53,wrong_item_sent,used_lightly,scrapped,mail_back,11.19,0.08
482,6652,13985,2021-07-09 23:18:33,changed_mind,used_lightly,resold_outlet,mail_back,19.69,0.53
483,6663,14001,2020-08-18 04:06:11,wrong_item_sent,used_lightly,restocked,courier_pickup,134.25,0.23
484,6686,14051,2022-03-13 01:57:42,faulty_item,new,resold_outlet,courier_pickup,87.39,2.32
485,6691,14064,2022-01-18 11:50:03,wrong_item_sent,new,resold_outlet,mail_back,11.38,0.11
486,6698,14078,2018-09-21 10:13:15,faulty_item,damaged,restocked,mail_back,65.72,0.74
487,6701,14084,2023-08-21 23:47:46,damaged_in_transit,damaged,scrapped,mail_back,30.05,0.81
488,6730,14140,2021-01-01 02:01:41,changed_mind,new,restocked,courier_pickup,27.92,0.48
489,6730,14141,2021-01-07 02:01:41,size_fit_issue,used_lightly,restocked,mail_back,31.03,0.77
490,6783,14247,2024-05-01 14:06:49,fraudulent_claim,used_lightly,restocked,mail_back,37.75,0.46
491,6804,14292,2018-12-31 04:10:52,late_delivery,used_lightly,resold_outlet,mail_back,28.57,0.15
492,6815,14316,2020-10-28 19:22:51,fraudulent_claim,new,resold_outlet,mail_back,112.26,0.68
493,6860,14415,2019-03-25 19:36:35,damaged_in_transit,used_lightly,scrapped,mail_back,49.32,0.72
494,6866,14431,2025-01-09 11:26:40,wrong_item_sent,new,restocked,courier_pickup,73.45,0.23
495,6901,14509,2019-08-02 00:21:32,size_fit_issue,used_lightly,restocked,mail_back,75.5,0.77
496,6942,14597,2025-07-26 16:23:26,size_fit_issue,new,restocked,courier_pickup,17.82,0.33
497,6960,14641,2020-11-29 04:26:54,fraudulent_claim,new,resold_outlet,mail_back,18.85,0.16
498,6975,14678,2022-09-07 19:19:53,wrong_item_sent,used_lightly,scrapped,store_dropoff,169.78,2.56
