product_id,category_id,subcategory_id,subsubcategory_id,brand,unit_price,cost_price,weight_grams,seasonality,launch_date,discontinued_at,is_sustainable
316,101,10008,1000028,Brand_101_2,27.24,13.85,8820,all_season,2018-07-13,,False
317,104,10030,1000105,Brand_104_3,116.74,54.6,3786,summer,2025-03-05,,True
318,106,10041,1000136,Brand_106_4,346.6,176.67,7666,all_season,2022-07-03,,False
319,102,10009,1000035,Brand_102_3,88.66,52.99,4846,summer,2021-08-18,2024-11-19,True
320,105,10037,1000124,Brand_105_1,7.79,4.06,390,all_season,2019-12-05,,False
321,105,10037,1000126,Brand_105_1,52.25,27.23,905,all_season,2018-07-02,,False
322,101,10003,1000011,Brand_101_4,24.05,11.09,5052,summer,2018-01-01,,False
323,103,10020,1000072,Brand_103_5,38.36,23.09,3361,winter,2025-04-03,,False
324,101,10002,1000008,Brand_101_5,43.81,29.17,8415,summer,2024-10-14,2025-05-06,False
325,106,10044,1000146,Brand_106_1,28.57,16.12,643,summer,2022-11-10,,False
326,109,10070,1000225,Brand_109_1,20.28,11.18,7972,winter,2022-11-29,,False
327,108,10060,1000194,Brand_108_5,37.63,21.66,4708,all_season,2022-04-13,,False
328,105,10034,1000117,Brand_105_2,54.73,36.98,436,all_season,2024-06-01,,False
329,101,10003,1000012,Brand_101_5,30.86,18.34,5526,summer,2018-02-18,,False
330,106,10046,1000152,Brand_106_3,11.76,7.21,1869,winter,2021-02-04,,False
331,105,10035,1000119,Brand_105_2,61.25,36.6,11677,all_season,2022-01-14,,False
332,102,10011,1000041,Brand_102_3,35.6,19.86,409,all_season,2025-06-12,,False
333,104,10029,1000100,Brand_104_1,45.48,26.28,7885,all_season,2024-10-04,,False
334,106,10045,1000148,Brand_106_2,8.89,4.76,3323,all_season,2023-07-05,2024-11-24,False
335,106,10042,1000139,Brand_106_3,60.99,36.68,979,all_season,2022-01-03,,False
336,105,10039,1000132,Brand_105_3,17.27,8.49,9699,all_season,2021-10-31,,False
337,102,10012,1000045,Brand_102_2,26.05,11.92,6641,all_season,2023-01-16,,False
338,110,10077,1000245,Brand_110_4,31.18,16.29,6678,all_season,2022-04-22,,False
339,104,10025,1000087,Brand_104_5,156.07,91.51,9038,winter,2024-10-14,,True
340,109,10070,1000224,Brand_109_3,32.86,17.58,11382,summer,2024-06-10,,False
341,102,10014,1000053,Brand_102_5,29.36,15.43,1489,all_season,2020-02-01,2022-09-29,False
342,101,10005,1000021,Brand_101_5,65.06,45.0,408,all_season,2022-06-16,,False
343,106,10042,1000141,Brand_106_1,29.58,16.28,6466,all_season,2023-11-22,,False
344,101,10005,1000019,Brand_101_5,119.56,59.82,2617,summer,2019-10-19,,False
345,110,10080,1000255,Brand_110_3,38.33,25.58,11974,all_season,2022-02-19,,False
346,101,10005,1000020,Brand_101_1,87.62,49.65,932,all_season,2025-04-21,,False
347,110,10080,1000255,Brand_110_2,31.63,18.36,8175,all_season,2019-02-03,,False
348,110,10076,1000243,Brand_110_3,11.49,6.83,6118,all_season,2018-03-23,,False
349,110,10075,1000239,Brand_110_1,44.95,22.48,1913,all_season,2024-07-12,,False
350,106,10044,1000147,Brand_106_1,34.79,18.37,5492,all_season,2020-11-02,,False
351,110,10078,1000247,Brand_110_5,32.78,20.39,4828,all_season,2023-01-08,,False
352,108,10063,1000204,Brand_108_2,26.74,17.41,3785,all_season,2021-08-02,,True
353,101,10005,1000019,Brand_101_3,30.94,18.82,11200,summer,2022-11-03,,False
354,108,10062,1000201,Brand_108_3,27.22,17.46,3797,all_season,2025-07-13,,False
355,107,10053,1000174,Brand_107_5,56.21,25.64,1148,winter,2020-06-28,,False
356,102,10009,1000034,Brand_102_2,94.54,42.69,2180,all_season,2022-04-01,,True
357,107,10049,1000162,Brand_107_3,47.59,22.01,1547,all_season,2023-11-29,,False
358,108,10060,1000195,Brand_108_2,55.46,36.1,9215,summer,2022-05-10,,False
359,102,10014,1000053,Brand_102_3,36.4,18.38,2878,all_season,2020-12-12,,False
360,101,10008,1000031,Brand_101_5,64.16,43.13,7240,all_season,2022-01-19,,False
361,105,10033,1000114,Brand_105_4,474.95,311.39,6896,summer,2022-02-03,,False
362,106,10048,1000159,Brand_106_3,19.39,10.1,4995,all_season,2021-01-03,,False
363,108,10057,1000185,Brand_108_1,33.12,15.29,3217,all_season,2024-03-06,,False
364,107,10052,1000169,Brand_107_1,32.95,17.63,9130,summer,2019-10-30,,False
365,106,10044,1000147,Brand_106_4,59.64,35.36,9060,all_season,2024-02-03,,False
366,107,10055,1000179,Brand_107_3,36.76,17.36,8712,all_season,2020-07-17,,False
367,107,10056,1000183,Brand_107_1,56.32,38.95,8093,summer,2019-03-07,,False
368,103,10024,1000084,Brand_103_1,65.36,42.19,1366,summer,2021-01-29,,False
369,102,10011,1000041,Brand_102_3,19.15,11.65,8468,winter,2020-06-10,,False
370,109,10072,1000229,Brand_109_2,32.01,20.98,10320,all_season,2019-10-11,,False
371,108,10057,1000184,Brand_108_3,62.31,39.79,1822,winter,2022-10-18,,False
372,101,10001,1000003,Brand_101_2,427.48,226.1,9181,winter,2024-12-10,,False
373,101,10005,1000021,Brand_101_4,20.43,9.49,4263,all_season,2025-02-25,,False
374,102,10012,1000046,Brand_102_5,15.23,7.77,3223,winter,2023-06-29,,False
375,107,10050,1000163,Brand_107_4,8.09,4.71,3303,winter,2019-06-25,,False
376,108,10058,1000188,Brand_108_5,29.81,16.38,3973,all_season,2024-11-17,,False
377,101,10007,1000027,Brand_101_1,21.76,11.87,2842,summer,2022-10-26,,False
378,108,10057,1000186,Brand_108_1,35.68,18.05,3759,all_season,2019-12-21,,False
379,105,10040,1000135,Brand_105_1,40.27,23.63,6969,all_season,2025-08-08,,False
380,102,10016,1000059,Brand_102_2,50.54,26.57,8436,all_season,2024-01-14,,False
381,103,10022,1000079,Brand_103_5,36.41,21.68,5273,all_season,2023-01-22,,False
382,106,10043,1000143,Brand_106_1,124.33,73.39,327,winter,2022-05-14,,False
383,108,10057,1000185,Brand_108_3,67.01,39.84,6460,all_season,2024-11-08,,False
384,106,10047,1000156,Brand_106_5,45.0,27.48,1122,all_season,2018-08-04,,False
385,106,10048,1000159,Brand_106_5,27.77,13.52,10294,all_season,2024-08-05,,False
386,107,10055,1000178,Brand_107_2,36.0,18.92,2833,all_season,2024-05-13,,False
387,103,10017,1000062,Brand_103_4,1257.48,737.69,1982,all_season,2023-08-13,,False
388,107,10053,1000172,Brand_107_2,70.46,47.52,8861,all_season,2024-07-06,,False
389,106,10047,1000156,Brand_106_1,21.78,13.27,9517,all_season,2023-01-30,,False
390,103,10021,1000076,Brand_103_3,39.27,20.22,7236,summer,2020-05-19,,False
391,101,10001,1000004,Brand_101_3,420.23,226.4,1346,all_season,2018-09-02,,False
392,101,10002,1000008,Brand_101_1,50.28,24.66,8249,all_season,2023-07-13,,False
393,102,10010,1000039,Brand_102_3,45.12,27.11,2518,summer,2022-06-25,,False
394,110,10080,1000255,Brand_110_2,41.66,25.35,2267,winter,2024-06-27,,False
395,101,10006,1000022,Brand_101_2,26.04,14.85,1726,summer,2025-08-19,,False
396,106,10047,1000155,Brand_106_1,31.93,21.99,2226,summer,2025-04-06,,False
397,106,10045,1000148,Brand_106_3,37.94,26.09,3724,winter,2018-10-01,,False
398,107,10056,1000181,Brand_107_5,35.97,19.41,3058,winter,2018-06-03,,True
399,101,10003,1000010,Brand_101_4,43.29,21.96,9458,summer,2024-07-29,,False
400,103,10019,1000068,Brand_103_5,47.54,28.31,2921,all_season,2023-11-17,,False
401,104,10032,1000109,Brand_104_2,50.84,34.91,7862,all_season,2023-12-20,,False
402,110,10076,1000242,Brand_110_2,28.22,14.14,4366,winter,2021-10-23,,False
403,106,10047,1000156,Brand_106_2,15.49,8.11,2518,all_season,2021-10-22,,False
404,108,10058,1000189,Brand_108_2,70.94,44.81,3657,winter,2018-10-17,,False
405,110,10078,1000248,Brand_110_4,40.56,22.23,4326,all_season,2020-04-04,,True
406,103,10019,1000070,Brand_103_1,30.0,13.91,9915,summer,2022-06-27,,False
407,101,10001,1000003,Brand_101_2,252.85,160.04,11040,all_season,2023-04-17,,False
408,108,10059,1000190,Brand_108_3,19.47,12.74,9377,all_season,2018-07-25,,False
409,102,10012,1000047,Brand_102_4,23.84,14.25,8513,summer,2022-12-28,,True
410,107,10049,1000162,Brand_107_2,72.41,46.72,8762,winter,2018-01-10,,False
411,102,10013,1000048,Brand_102_3,59.06,37.78,2850,all_season,2022-10-19,,False
412,105,10038,1000127,Brand_105_2,19.13,12.57,4249,summer,2023-03-30,,False
413,105,10036,1000122,Brand_105_1,445.71,231.11,730,summer,2021-03-10,,False
414,110,10077,1000245,Brand_110_4,41.76,27.73,7792,all_season,2023-03-19,,False
415,103,10018,1000065,Brand_103_1,29.95,17.27,1201,all_season,2019-01-04,2024-04-24,False
416,103,10022,1000078,Brand_103_4,11.24,7.04,1343,all_season,2020-01-29,,False
417,103,10023,1000083,Brand_103_2,39.19,22.93,2290,winter,2019-01-25,,False
418,108,10059,1000190,Brand_108_2,91.23,53.66,2813,winter,2022-01-21,,False
419,107,10053,1000172,Brand_107_4,48.49,29.98,4118,summer,2019-01-10,,False
420,103,10023,1000083,Brand_103_3,26.69,16.2,4645,all_season,2018-04-23,2024-11-25,False
421,106,10042,1000140,Brand_106_3,14.33,9.07,7039,all_season,2020-06-06,,False
422,105,10033,1000112,Brand_105_2,544.96,290.66,4871,winter,2022-01-13,,False
423,102,10009,1000033,Brand_102_2,258.5,157.19,9791,all_season,2018-05-08,,True
424,101,10008,1000029,Brand_101_1,62.22,33.06,2811,all_season,2021-11-16,,False
425,101,10004,1000017,Brand_101_2,35.24,24.48,2038,summer,2022-01-31,,False
426,108,10063,1000204,Brand_108_4,19.75,9.25,10676,summer,2023-01-01,,False
427,103,10021,1000074,Brand_103_3,21.12,12.65,1568,all_season,2025-02-13,,False
428,103,10024,1000084,Brand_103_3,42.08,19.9,2899,all_season,2021-03-03,,False
429,109,10070,1000225,Brand_109_1,53.04,30.84,5228,all_season,2019-02-17,,True
430,109,10068,1000217,Brand_109_3,87.35,42.69,4807,all_season,2021-06-25,,False
431,101,10007,1000025,Brand_101_3,35.81,19.57,866,all_season,2018-03-24,,False
432,110,10074,1000237,Brand_110_5,25.14,15.19,7121,all_season,2018-06-25,,False
433,101,10007,1000027,Brand_101_4,20.59,13.12,7344,all_season,2019-01-02,,False
434,103,10020,1000073,Brand_103_5,30.65,17.15,3012,all_season,2018-02-12,,False
435,109,10066,1000212,Brand_109_3,45.74,29.94,1184,all_season,2020-12-06,2023-01-11,False
436,103,10019,1000069,Brand_103_1,17.8,8.35,4947,summer,2018-03-02,,False
437,107,10049,1000161,Brand_107_1,24.07,16.56,9915,all_season,2025-05-10,,False
438,103,10021,1000077,Brand_103_3,37.78,24.43,10676,all_season,2020-10-11,,False
439,107,10055,1000179,Brand_107_2,26.67,13.38,7836,all_season,2021-10-24,,False
440,102,10010,1000037,Brand_102_5,74.32,45.83,3308,all_season,2019-03-21,,False
441,109,10072,1000230,Brand_109_3,13.62,8.34,5718,all_season,2018-03-04,,False
442,108,10057,1000185,Brand_108_1,10.81,5.41,8376,summer,2020-04-01,2023-01-13,True
443,102,10015,1000055,Brand_102_1,49.68,23.75,9166,summer,2025-07-24,,False
444,108,10060,1000195,Brand_108_5,30.35,19.83,852,all_season,2021-02-26,,False
445,102,10015,1000056,Brand_102_4,13.56,8.62,10155,all_season,2024-01-10,,False
446,102,10015,1000055,Brand_102_3,40.22,27.68,9813,all_season,2021-04-15,,False
447,104,10028,1000097,Brand_104_3,47.03,22.08,10398,all_season,2019-10-24,,False
448,104,10025,1000087,Brand_104_4,132.33,87.27,8193,all_season,2025-08-05,,False
449,104,10025,1000087,Brand_104_5,185.34,94.04,6088,all_season,2019-08-20,,False
450,101,10005,1000018,Brand_101_5,19.98,10.47,4434,winter,2019-09-30,,False
451,108,10064,1000206,Brand_108_1,39.35,23.43,9978,summer,2024-03-03,,False
452,105,10038,1000127,Brand_105_4,20.39,10.37,3503,all_season,2024-08-07,,False
453,108,10059,1000190,Brand_108_5,40.84,22.58,5147,summer,2020-08-03,,False
454,105,10038,1000129,Brand_105_2,51.17,31.1,288,summer,2021-12-27,,False
455,102,10010,1000039,Brand_102_3,42.03,21.08,9590,all_season,2020-10-27,,False
456,108,10060,1000193,Brand_108_1,21.26,9.66,6364,summer,2022-11-24,,False
457,110,10074,1000235,Brand_110_4,18.12,8.2,6861,all_season,2023-01-22,,False
458,103,10022,1000080,Brand_103_1,52.51,26.3,9629,winter,2021-05-07,,False
459,108,10060,1000194,Brand_108_5,26.36,11.95,11231,winter,2021-06-09,2022-07-27,False
460,109,10070,1000224,Brand_109_5,8.24,3.79,2615,winter,2024-02-11,,False
461,105,10034,1000116,Brand_105_2,23.72,12.9,2654,all_season,2019-06-16,,False
462,109,10069,1000221,Brand_109_3,37.2,20.89,52,winter,2023-01-30,,False
463,105,10039,1000132,Brand_105_4,87.26,53.59,10908,all_season,2020-06-16,,False
464,104,10026,1000092,Brand_104_1,28.34,17.23,1555,all_season,2019-12-20,2025-05-27,False
465,110,10079,1000250,Brand_110_3,240.48,129.27,9745,all_season,2024-12-07,,False
466,102,10016,1000059,Brand_102_5,150.29,74.01,9530,winter,2023-04-10,,False
467,109,10067,1000215,Brand_109_3,16.55,10.65,539,all_season,2022-02-02,,False
468,108,10058,1000189,Brand_108_1,98.93,62.24,103,winter,2019-09-08,,False
469,108,10058,1000187,Brand_108_3,55.61,32.78,3851,all_season,2024-09-09,,False
470,103,10017,1000062,Brand_103_5,1810.14,1174.89,433,all_season,2024-12-27,,False
471,109,10069,1000222,Brand_109_3,36.16,23.74,972,all_season,2022-05-29,,False
472,105,10039,1000132,Brand_105_4,14.27,8.07,11176,summer,2021-09-25,,False
473,107,10049,1000161,Brand_107_3,25.71,13.24,1143,all_season,2019-08-31,,False
474,105,10035,1000120,Brand_105_4,31.93,21.22,3809,winter,2023-10-05,,False
475,110,10080,1000255,Brand_110_3,39.82,20.4,1255,all_season,2022-04-23,,False
476,102,10011,1000043,Brand_102_5,39.4,26.93,9356,all_season,2024-11-10,2025-05-21,False
477,106,10043,1000144,Brand_106_2,98.82,45.02,3014,all_season,2023-06-18,2024-12-06,False
478,102,10009,1000035,Brand_102_2,134.61,61.1,11728,all_season,2018-04-24,,False
479,107,10056,1000183,Brand_107_4,40.97,24.21,4854,all_season,2023-12-26,,True
480,101,10008,1000029,Brand_101_4,60.34,38.57,10972,all_season,2019-07-27,,False
481,109,10066,1000211,Brand_109_2,27.86,15.12,2637,all_season,2021-08-31,,False
482,102,10013,1000050,Brand_102_5,56.1,34.35,5282,all_season,2023-04-29,,False
483,108,10058,1000189,Brand_108_5,63.7,34.61,9340,summer,2021-12-19,,False
484,107,10056,1000182,Brand_107_3,63.06,32.72,10116,all_season,2024-02-19,,False
485,109,10067,1000214,Brand_109_4,16.02,11.01,3555,summer,2021-02-09,2024-02-26,False
486,101,10003,1000012,Brand_101_5,113.29,63.86,4677,all_season,2025-05-14,,False
487,101,10003,1000013,Brand_101_1,37.82,19.64,3925,summer,2022-05-30,,False
488,106,10045,1000150,Brand_106_3,17.58,11.0,7179,summer,2019-10-02,,False
489,107,10053,1000174,Brand_107_3,17.78,11.84,1312,all_season,2024-01-12,,False
490,110,10080,1000255,Brand_110_2,46.64,22.45,2309,summer,2019-04-10,,False
491,101,10002,1000008,Brand_101_4,27.26,15.23,3906,all_season,2020-07-13,,False
492,107,10055,1000178,Brand_107_5,20.59,11.41,2667,winter,2024-05-12,2025-01-12,True
493,102,10014,1000052,Brand_102_5,65.21,45.41,10282,all_season,2021-08-12,2022-09-05,False
494,108,10059,1000192,Brand_108_3,8.2,4.3,911,summer,2019-10-12,,False
495,105,10037,1000125,Brand_105_4,52.88,25.86,1339,all_season,2024-04-04,,True
496,103,10017,1000060,Brand_103_4,2264.71,1295.32,3266,all_season,2025-08-14,,False
497,104,10031,1000106,Brand_104_4,20.59,10.25,5258,all_season,2020-08-29,,False
498,101,10004,1000015,Brand_101_2,15.47,7.14,9768,all_season,2024-09-06,,True
499,109,10066,1000213,Brand_109_5,84.48,48.42,3159,all_season,2021-09-12,,False
500,106,10043,1000144,Brand_106_4,144.04,76.64,236,all_season,2024-12-10,,False
501,109,10072,1000229,Brand_109_2,85.71,49.56,319,all_season,2023-08-06,,False
502,107,10049,1000160,Brand_107_1,34.5,17.93,3312,all_season,2018-08-08,,False
503,105,10039,1000131,Brand_105_3,42.23,22.02,6905,all_season,2023-01-28,,False
504,104,10028,1000099,Brand_104_5,26.14,17.9,748,winter,2020-04-06,,False
505,108,10059,1000190,Brand_108_5,35.68,20.71,4528,winter,2019-06-09,,False
506,107,10054,1000177,Brand_107_3,13.23,8.03,11006,winter,2019-04-26,,False
507,106,10046,1000152,Brand_106_1,52.25,24.04,11999,all_season,2018-11-11,,False
508,107,10051,1000167,Brand_107_2,32.62,14.73,8397,all_season,2020-06-05,,False
509,106,10044,1000145,Brand_106_3,40.36,21.95,1167,all_season,2021-04-09,2023-02-28,True
510,103,10023,1000081,Brand_103_2,36.34,20.99,6821,all_season,2025-07-24,,False
511,105,10038,1000128,Brand_105_2,34.16,19.11,1767,all_season,2020-12-03,2024-01-28,False
512,102,10009,1000032,Brand_102_2,120.92,55.91,1554,all_season,2020-10-13,,False
513,108,10059,1000190,Brand_108_1,53.76,26.88,9124,all_season,2024-05-09,,False
514,109,10066,1000213,Brand_109_1,77.93,46.09,11720,all_season,2018-12-08,,True
515,108,10059,1000192,Brand_108_2,20.93,10.9,10428,winter,2022-01-13,,False
516,106,10047,1000156,Brand_106_4,30.67,18.38,9271,all_season,2020-11-17,,False
517,105,10034,1000115,Brand_105_5,9.91,6.72,11989,all_season,2018-11-04,,False
518,109,10071,1000228,Brand_109_1,34.85,21.11,1567,all_season,2024-04-18,,True
519,110,10079,1000251,Brand_110_4,149.55,104.12,4617,winter,2020-07-11,,False
520,103,10021,1000076,Brand_103_4,37.57,19.47,9640,all_season,2019-06-21,,False
521,106,10046,1000152,Brand_106_5,103.71,66.15,11323,summer,2018-06-01,,False
522,109,10065,1000208,Brand_109_2,26.98,17.43,1236,summer,2022-09-07,,False
523,103,10024,1000084,Brand_103_4,21.26,11.16,6561,winter,2022-05-21,,False
524,109,10068,1000217,Brand_109_4,57.78,38.47,677,summer,2024-10-29,,True
525,110,10080,1000253,Brand_110_4,11.57,6.93,9567,all_season,2020-09-10,,False
526,105,10033,1000113,Brand_105_2,320.25,147.74,7581,all_season,2023-06-11,,True
527,109,10071,1000227,Brand_109_2,94.65,63.85,7459,all_season,2020-10-05,,False
528,108,10059,1000192,Brand_108_1,51.7,24.62,11550,summer,2025-02-09,,False
529,104,10026,1000093,Brand_104_1,39.54,25.54,8601,summer,2023-09-09,,False
530,107,10051,1000167,Brand_107_4,29.29,14.44,940,all_season,2020-08-17,,False
531,105,10036,1000122,Brand_105_2,241.28,117.28,6736,summer,2022-05-31,,False
532,104,10029,1000101,Brand_104_2,50.22,30.31,3954,summer,2025-07-04,,False
533,101,10006,1000022,Brand_101_5,10.07,5.44,3808,summer,2023-07-31,,True
534,103,10023,1000081,Brand_103_4,27.64,14.91,4574,all_season,2024-08-10,,False
535,106,10043,1000143,Brand_106_1,125.89,71.1,9510,summer,2020-12-19,,False
536,102,10013,1000049,Brand_102_5,62.47,34.68,6099,summer,2020-09-12,,False
537,108,10059,1000192,Brand_108_2,14.23,9.71,9727,summer,2024-08-28,,False
538,103,10017,1000063,Brand_103_1,1962.08,1343.28,1053,all_season,2024-10-02,,False
539,107,10049,1000160,Brand_107_4,23.33,15.74,1123,summer,2020-03-10,,False
540,105,10038,1000128,Brand_105_2,11.92,7.33,7073,summer,2023-08-08,,False
541,109,10069,1000220,Brand_109_4,34.97,21.94,807,winter,2018-06-20,,False
542,108,10060,1000194,Brand_108_5,14.37,9.65,3625,all_season,2018-04-13,,False
543,109,10071,1000227,Brand_109_5,28.52,13.14,11022,winter,2018-06-20,,False
544,104,10027,1000094,Brand_104_5,23.81,13.93,1707,winter,2025-04-21,,False
545,102,10009,1000032,Brand_102_3,79.27,46.52,4602,winter,2021-05-20,,False
546,108,10059,1000191,Brand_108_4,26.36,13.65,3772,all_season,2021-11-12,,False
547,109,10066,1000211,Brand_109_5,67.99,44.29,7751,summer,2024-01-07,,False
548,110,10079,1000251,Brand_110_5,92.62,59.74,7533,summer,2018-08-13,,False
549,103,10020,1000073,Brand_103_4,42.26,21.37,2981,all_season,2018-01-30,,False
550,110,10078,1000248,Brand_110_5,17.57,9.74,3146,all_season,2020-10-13,,False
551,105,10038,1000127,Brand_105_4,17.76,9.03,1670,all_season,2019-11-16,,False
552,105,10037,1000126,Brand_105_2,40.02,26.7,9219,summer,2021-09-16,,True
553,109,10071,1000227,Brand_109_4,34.47,15.61,4636,winter,2024-06-09,,False
554,105,10039,1000132,Brand_105_4,26.41,18.31,6835,summer,2024-05-19,,False
555,108,10059,1000191,Brand_108_3,52.76,24.41,2109,all_season,2018-01-17,,False
556,102,10010,1000036,Brand_102_2,10.28,6.73,6006,summer,2019-09-22,,False
557,106,10048,1000158,Brand_106_3,19.83,12.21,7397,all_season,2018-07-14,,False
558,107,10055,1000180,Brand_107_5,16.91,8.29,4763,summer,2024-01-22,,False
559,106,10045,1000148,Brand_106_4,20.91,11.54,4369,all_season,2020-08-07,2020-10-20,False
560,102,10009,1000034,Brand_102_2,247.09,123.14,9071,all_season,2023-03-07,,False
561,107,10050,1000164,Brand_107_3,53.21,34.46,8389,all_season,2019-01-23,,True
562,104,10025,1000087,Brand_104_4,170.07,107.91,3798,summer,2023-02-03,,True
563,102,10011,1000042,Brand_102_1,37.91,18.17,8731,all_season,2019-01-19,,False
564,106,10048,1000159,Brand_106_3,6.53,3.41,337,all_season,2023-03-23,,False
565,109,10067,1000216,Brand_109_2,62.15,31.1,294,all_season,2023-12-17,,True
566,103,10020,1000071,Brand_103_3,37.16,16.87,8547,winter,2021-10-03,,False
567,107,10056,1000181,Brand_107_3,21.65,14.43,9373,summer,2020-03-28,,False
568,101,10003,1000012,Brand_101_3,52.28,25.51,2892,all_season,2019-10-18,2025-07-25,False
569,101,10008,1000028,Brand_101_5,22.1,13.77,5906,all_season,2021-10-16,,False
570,110,10077,1000246,Brand_110_1,49.25,23.78,7751,summer,2025-09-02,,False
